iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
      515    5.1500E-07    1.082445E+00    1.202717E-01    1.301413E-07    7.217521E-07    3.376707E-06
      516    5.1600E-07    1.082445E+00    1.202717E-01    1.301390E-07    7.218164E-07    3.376645E-06
      517    5.1700E-07    1.082445E+00    1.202717E-01    1.301367E-07    7.218803E-07    3.376583E-06
      518    5.1800E-07    1.082445E+00    1.202717E-01    1.301343E-07    7.219438E-07    3.376522E-06
      519    5.1900E-07    1.082445E+00    1.202717E-01    1.301320E-07    7.220071E-07    3.376461E-06
      520    5.2000E-07    1.082445E+00    1.202717E-01    1.301297E-07    7.220700E-07    3.376400E-06
      521    5.2100E-07    1.082445E+00    1.202717E-01    1.301274E-07    7.221326E-07    3.376340E-06
      522    5.2200E-07    1.082445E+00    1.202717E-01    1.301251E-07    7.221948E-07    3.376280E-06
      523    5.2300E-07    1.082445E+00    1.202717E-01    1.301229E-07    7.222567E-07    3.376220E-06
      524    5.2400E-07    1.082445E+00    1.202717E-01    1.301206E-07    7.223183E-07    3.376161E-06
      525    5.2500E-07    1.082445E+00    1.202717E-01    1.301184E-07    7.223796E-07    3.376102E-06
      526    5.2600E-07    1.082445E+00    1.202717E-01    1.301161E-07    7.224405E-07    3.376043E-06
      527    5.2700E-07    1.082445E+00    1.202717E-01    1.301139E-07    7.225012E-07    3.375985E-06
      528    5.2800E-07    1.082445E+00    1.202717E-01    1.301117E-07    7.225615E-07    3.375927E-06
      529    5.2900E-07    1.082445E+00    1.202717E-01    1.301095E-07    7.226215E-07    3.375869E-06
      530    5.3000E-07    1.082445E+00    1.202717E-01    1.301073E-07    7.226812E-07    3.375812E-06
      531    5.3100E-07    1.082445E+00    1.202717E-01    1.301051E-07    7.227406E-07    3.375754E-06
      532    5.3200E-07    1.082445E+00    1.202717E-01    1.301030E-07    7.227996E-07    3.375697E-06
      533    5.3300E-07    1.082445E+00    1.202717E-01    1.301008E-07    7.228584E-07    3.375641E-06
      534    5.3400E-07    1.082445E+00    1.202717E-01    1.300987E-07    7.229168E-07    3.375584E-06
      535    5.3500E-07    1.082445E+00    1.202717E-01    1.300966E-07    7.229750E-07    3.375528E-06
      536    5.3600E-07    1.082445E+00    1.202717E-01    1.300944E-07    7.230328E-07    3.375473E-06
      537    5.3700E-07    1.082445E+00    1.202717E-01    1.300923E-07    7.230903E-07    3.375417E-06
      538    5.3800E-07    1.082445E+00    1.202717E-01    1.300902E-07    7.231476E-07    3.375362E-06
      539    5.3900E-07    1.082445E+00    1.202717E-01    1.300881E-07    7.232045E-07    3.375307E-06
      540    5.4000E-07    1.082445E+00    1.202717E-01    1.300861E-07    7.232611E-07    3.375253E-06
      541    5.4100E-07    1.082445E+00    1.202717E-01    1.300840E-07    7.233175E-07    3.375199E-06
      542    5.4200E-07    1.082445E+00    1.202717E-01    1.300820E-07    7.233735E-07    3.375145E-06
      543    5.4300E-07    1.082445E+00    1.202717E-01    1.300799E-07    7.234293E-07    3.375091E-06
      544    5.4400E-07    1.082445E+00    1.202717E-01    1.300779E-07    7.234847E-07    3.375037E-06
      545    5.4500E-07    1.082445E+00    1.202717E-01    1.300759E-07    7.235399E-07    3.374984E-06
      546    5.4600E-07    1.082445E+00    1.202717E-01    1.300738E-07    7.235948E-07    3.374931E-06
      547    5.4700E-07    1.082445E+00    1.202717E-01    1.300718E-07    7.236494E-07    3.374879E-06
      548    5.4800E-07    1.082445E+00    1.202717E-01    1.300699E-07    7.237037E-07    3.374826E-06
      549    5.4900E-07    1.082445E+00    1.202717E-01    1.300679E-07    7.237577E-07    3.374774E-06
      550    5.5000E-07    1.082445E+00    1.202717E-01    1.300659E-07    7.238115E-07    3.374723E-06
      551    5.5100E-07    1.082445E+00    1.202717E-01    1.300639E-07    7.238649E-07    3.374671E-06
      552    5.5200E-07    1.082445E+00    1.202717E-01    1.300620E-07    7.239181E-07    3.374620E-06
      553    5.5300E-07    1.082445E+00    1.202717E-01    1.300601E-07    7.239710E-07    3.374569E-06
      554    5.5400E-07    1.082445E+00    1.202717E-01    1.300581E-07    7.240236E-07    3.374518E-06
      555    5.5500E-07    1.082445E+00    1.202717E-01    1.300562E-07    7.240760E-07    3.374468E-06
      556    5.5600E-07    1.082445E+00    1.202717E-01    1.300543E-07    7.241280E-07    3.374418E-06
      557    5.5700E-07    1.082445E+00    1.202717E-01    1.300524E-07    7.241799E-07    3.374368E-06
      558    5.5800E-07    1.082445E+00    1.202717E-01    1.300505E-07    7.242314E-07    3.374318E-06
      559    5.5900E-07    1.082445E+00    1.202717E-01    1.300486E-07    7.242826E-07    3.374269E-06
      560    5.6000E-07    1.082445E+00    1.202717E-01    1.300468E-07    7.243336E-07    3.374220E-06
      561    5.6100E-07    1.082445E+00    1.202717E-01    1.300449E-07    7.243844E-07    3.374171E-06
      562    5.6200E-07    1.082445E+00    1.202717E-01    1.300431E-07    7.244348E-07    3.374122E-06
      563    5.6300E-07    1.082445E+00    1.202717E-01    1.300412E-07    7.244850E-07    3.374074E-06
      564    5.6400E-07    1.082445E+00    1.202717E-01    1.300394E-07    7.245350E-07    3.374026E-06
      565    5.6500E-07    1.082445E+00    1.202717E-01    1.300376E-07    7.245846E-07    3.373978E-06
      566    5.6600E-07    1.082445E+00    1.202717E-01    1.300358E-07    7.246340E-07    3.373930E-06
      567    5.6700E-07    1.082445E+00    1.202717E-01    1.300340E-07    7.246832E-07    3.373883E-06
      568    5.6800E-07    1.082445E+00    1.202717E-01    1.300322E-07    7.247321E-07    3.373836E-06
      569    5.6900E-07    1.082445E+00    1.202717E-01    1.300304E-07    7.247807E-07    3.373789E-06
      570    5.7000E-07    1.082445E+00    1.202717E-01    1.300286E-07    7.248291E-07    3.373742E-06
      571    5.7100E-07    1.082445E+00    1.202717E-01    1.300269E-07    7.248773E-07    3.373696E-06
      572    5.7200E-07    1.082445E+00    1.202717E-01    1.300251E-07    7.249251E-07    3.373650E-06
      573    5.7300E-07    1.082445E+00    1.202717E-01    1.300234E-07    7.249728E-07    3.373604E-06
      574    5.7400E-07    1.082445E+00    1.202717E-01    1.300216E-07    7.250202E-07    3.373558E-06
      575    5.7500E-07    1.082445E+00    1.202717E-01    1.300199E-07    7.250673E-07    3.373513E-06
      576    5.7600E-07    1.082445E+00    1.202717E-01    1.300182E-07    7.251142E-07    3.373468E-06
      577    5.7700E-07    1.082445E+00    1.202717E-01    1.300165E-07    7.251608E-07    3.373423E-06
      578    5.7800E-07    1.082445E+00    1.202717E-01    1.300148E-07    7.252072E-07    3.373378E-06
      579    5.7900E-07    1.082445E+00    1.202717E-01    1.300131E-07    7.252534E-07    3.373334E-06
      580    5.8000E-07    1.082445E+00    1.202717E-01    1.300114E-07    7.252993E-07    3.373289E-06
      581    5.8100E-07    1.082445E+00    1.202717E-01    1.300097E-07    7.253450E-07    3.373245E-06
      582    5.8200E-07    1.082445E+00    1.202717E-01    1.300081E-07    7.253904E-07    3.373202E-06
      583    5.8300E-07    1.082445E+00    1.202717E-01    1.300064E-07    7.254356E-07    3.373158E-06
      584    5.8400E-07    1.082445E+00    1.202717E-01    1.300048E-07    7.254806E-07    3.373115E-06
      585    5.8500E-07    1.082445E+00    1.202717E-01    1.300031E-07    7.255253E-07    3.373072E-06
      586    5.8600E-07    1.082445E+00    1.202717E-01    1.300015E-07    7.255698E-07    3.373029E-06
      587    5.8700E-07    1.082445E+00    1.202717E-01    1.299999E-07    7.256140E-07    3.372986E-06
      588    5.8800E-07    1.082445E+00    1.202717E-01    1.299983E-07    7.256581E-07    3.372944E-06
      589    5.8900E-07    1.082445E+00    1.202717E-01    1.299967E-07    7.257019E-07    3.372901E-06
      590    5.9000E-07    1.082445E+00    1.202717E-01    1.299951E-07    7.257454E-07    3.372860E-06
      591    5.9100E-07    1.082445E+00    1.202717E-01    1.299935E-07    7.257888E-07    3.372818E-06
      592    5.9200E-07    1.082445E+00    1.202717E-01    1.299919E-07    7.258319E-07    3.372776E-06
      593    5.9300E-07    1.082445E+00    1.202717E-01    1.299903E-07    7.258748E-07    3.372735E-06
      594    5.9400E-07    1.082445E+00    1.202717E-01    1.299888E-07    7.259174E-07    3.372694E-06
      595    5.9500E-07    1.082445E+00    1.202717E-01    1.299872E-07    7.259599E-07    3.372653E-06
      596    5.9600E-07    1.082445E+00    1.202717E-01    1.299857E-07    7.260021E-07    3.372612E-06
      597    5.9700E-07    1.082445E+00    1.202717E-01    1.299841E-07    7.260441E-07    3.372572E-06
      598    5.9800E-07    1.082445E+00    1.202717E-01    1.299826E-07    7.260858E-07    3.372532E-06
      599    5.9900E-07    1.082445E+00    1.202717E-01    1.299811E-07    7.261274E-07    3.372492E-06
      600    6.0000E-07    1.082445E+00    1.202717E-01    1.299796E-07    7.261687E-07    3.372452E-06
      601    6.0100E-07    1.082445E+00    1.202717E-01    1.299780E-07    7.262099E-07    3.372412E-06
      602    6.0200E-07    1.082445E+00    1.202717E-01    1.299765E-07    7.262508E-07    3.372373E-06
      603    6.0300E-07    1.082445E+00    1.202717E-01    1.299751E-07    7.262915E-07    3.372333E-06
      604    6.0400E-07    1.082445E+00    1.202717E-01    1.299736E-07    7.263320E-07    3.372294E-06
      605    6.0500E-07    1.082445E+00    1.202717E-01    1.299721E-07    7.263722E-07    3.372256E-06
      606    6.0600E-07    1.082445E+00    1.202717E-01    1.299706E-07    7.264123E-07    3.372217E-06
      607    6.0700E-07    1.082445E+00    1.202717E-01    1.299692E-07    7.264521E-07    3.372179E-06
      608    6.0800E-07    1.082445E+00    1.202717E-01    1.299677E-07    7.264918E-07    3.372141E-06
      609    6.0900E-07    1.082445E+00    1.202717E-01    1.299663E-07    7.265312E-07    3.372103E-06
      610    6.1000E-07    1.082445E+00    1.202717E-01    1.299648E-07    7.265704E-07    3.372065E-06
      611    6.1100E-07    1.082445E+00    1.202717E-01    1.299634E-07    7.266094E-07    3.372027E-06
      612    6.1200E-07    1.082445E+00    1.202717E-01    1.299620E-07    7.266483E-07    3.371990E-06
      613    6.1300E-07    1.082445E+00    1.202717E-01    1.299606E-07    7.266869E-07    3.371953E-06
      614    6.1400E-07    1.082445E+00    1.202717E-01    1.299592E-07    7.267253E-07    3.371916E-06
      615    6.1500E-07    1.082445E+00    1.202717E-01    1.299578E-07    7.267635E-07    3.371879E-06
      616    6.1600E-07    1.082445E+00    1.202717E-01    1.299564E-07    7.268015E-07    3.371842E-06
      617    6.1700E-07    1.082445E+00    1.202717E-01    1.299550E-07    7.268393E-07    3.371806E-06
      618    6.1800E-07    1.082445E+00    1.202717E-01    1.299536E-07    7.268769E-07    3.371769E-06
      619    6.1900E-07    1.082445E+00    1.202717E-01    1.299522E-07    7.269144E-07    3.371733E-06
      620    6.2000E-07    1.082445E+00    1.202717E-01    1.299509E-07    7.269516E-07    3.371698E-06
      621    6.2100E-07    1.082445E+00    1.202717E-01    1.299495E-07    7.269886E-07    3.371662E-06
      622    6.2200E-07    1.082445E+00    1.202717E-01    1.299482E-07    7.270254E-07    3.371626E-06
      623    6.2300E-07    1.082445E+00    1.202717E-01    1.299468E-07    7.270621E-07    3.371591E-06
      624    6.2400E-07    1.082445E+00    1.202717E-01    1.299455E-07    7.270985E-07    3.371556E-06
      625    6.2500E-07    1.082445E+00    1.202717E-01    1.299442E-07    7.271348E-07    3.371521E-06
      626    6.2600E-07    1.082445E+00    1.202717E-01    1.299428E-07    7.271709E-07    3.371486E-06
      627    6.2700E-07    1.082445E+00    1.202717E-01    1.299415E-07    7.272067E-07    3.371452E-06
      628    6.2800E-07    1.082445E+00    1.202717E-01    1.299402E-07    7.272424E-07    3.371417E-06
      629    6.2900E-07    1.082445E+00    1.202717E-01    1.299389E-07    7.272779E-07    3.371383E-06
      630    6.3000E-07    1.082445E+00    1.202717E-01    1.299376E-07    7.273132E-07    3.371349E-06
      631    6.3100E-07    1.082445E+00    1.202717E-01    1.299363E-07    7.273484E-07    3.371315E-06
      632    6.3200E-07    1.082445E+00    1.202717E-01    1.299351E-07    7.273833E-07    3.371282E-06
      633    6.3300E-07    1.082445E+00    1.202717E-01    1.299338E-07    7.274181E-07    3.371248E-06
      634    6.3400E-07    1.082445E+00    1.202717E-01    1.299325E-07    7.274527E-07    3.371215E-06
      635    6.3500E-07    1.082445E+00    1.202717E-01    1.299313E-07    7.274871E-07    3.371182E-06
      636    6.3600E-07    1.082445E+00    1.202717E-01    1.299300E-07    7.275213E-07    3.371149E-06
      637    6.3700E-07    1.082445E+00    1.202717E-01    1.299288E-07    7.275554E-07    3.371116E-06
      638    6.3800E-07    1.082445E+00    1.202717E-01    1.299275E-07    7.275892E-07    3.371083E-06
      639    6.3900E-07    1.082445E+00    1.202717E-01    1.299263E-07    7.276229E-07    3.371051E-06
      640    6.4000E-07    1.082445E+00    1.202717E-01    1.299251E-07    7.276564E-07    3.371019E-06
      641    6.4100E-07    1.082445E+00    1.202717E-01    1.299238E-07    7.276898E-07    3.370986E-06
      642    6.4200E-07    1.082445E+00    1.202717E-01    1.299226E-07    7.277229E-07    3.370954E-06
      643    6.4300E-07    1.082445E+00    1.202717E-01    1.299214E-07    7.277559E-07    3.370923E-06
      644    6.4400E-07    1.082445E+00    1.202717E-01    1.299202E-07    7.277887E-07    3.370891E-06
      645    6.4500E-07    1.082445E+00    1.202717E-01    1.299190E-07    7.278214E-07    3.370860E-06
      646    6.4600E-07    1.082445E+00    1.202717E-01    1.299178E-07    7.278539E-07    3.370828E-06
      647    6.4700E-07    1.082445E+00    1.202717E-01    1.299166E-07    7.278862E-07    3.370797E-06
      648    6.4800E-07    1.082445E+00    1.202717E-01    1.299155E-07    7.279183E-07    3.370766E-06
      649    6.4900E-07    1.082445E+00    1.202717E-01    1.299143E-07    7.279503E-07    3.370735E-06
      650    6.5000E-07    1.082445E+00    1.202717E-01    1.299131E-07    7.279821E-07    3.370705E-06
      651    6.5100E-07    1.082445E+00    1.202717E-01    1.299120E-07    7.280137E-07    3.370674E-06
      652    6.5200E-07    1.082445E+00    1.202717E-01    1.299108E-07    7.280452E-07    3.370644E-06
      653    6.5300E-07    1.082445E+00    1.202717E-01    1.299097E-07    7.280765E-07    3.370614E-06
      654    6.5400E-07    1.082445E+00    1.202717E-01    1.299085E-07    7.281076E-07    3.370584E-06
      655    6.5500E-07    1.082445E+00    1.202717E-01    1.299074E-07    7.281386E-07    3.370554E-06
      656    6.5600E-07    1.082445E+00    1.202717E-01    1.299063E-07    7.281694E-07    3.370524E-06
      657    6.5700E-07    1.082445E+00    1.202717E-01    1.299051E-07    7.282001E-07    3.370495E-06
      658    6.5800E-07    1.082445E+00    1.202717E-01    1.299040E-07    7.282305E-07    3.370465E-06
      659    6.5900E-07    1.082445E+00    1.202717E-01    1.299029E-07    7.282609E-07    3.370436E-06
      660    6.6000E-07    1.082445E+00    1.202717E-01    1.299018E-07    7.282911E-07    3.370407E-06
      661    6.6100E-07    1.082445E+00    1.202717E-01    1.299007E-07    7.283211E-07    3.370378E-06
      662    6.6200E-07    1.082445E+00    1.202717E-01    1.298996E-07    7.283509E-07    3.370349E-06
      663    6.6300E-07    1.082445E+00    1.202717E-01    1.298985E-07    7.283806E-07    3.370321E-06
      664    6.6400E-07    1.082445E+00    1.202717E-01    1.298974E-07    7.284102E-07    3.370292E-06
      665    6.6500E-07    1.082445E+00    1.202717E-01    1.298964E-07    7.284396E-07    3.370264E-06
      666    6.6600E-07    1.082445E+00    1.202717E-01    1.298953E-07    7.284688E-07    3.370236E-06
      667    6.6700E-07    1.082445E+00    1.202717E-01    1.298942E-07    7.284979E-07    3.370208E-06
      668    6.6800E-07    1.082445E+00    1.202717E-01    1.298932E-07    7.285268E-07    3.370180E-06
      669    6.6900E-07    1.082445E+00    1.202717E-01    1.298921E-07    7.285556E-07    3.370152E-06
      670    6.7000E-07    1.082445E+00    1.202717E-01    1.298911E-07    7.285843E-07    3.370125E-06
      671    6.7100E-07    1.082445E+00    1.202717E-01    1.298900E-07    7.286127E-07    3.370097E-06
      672    6.7200E-07    1.082445E+00    1.202717E-01    1.298890E-07    7.286411E-07    3.370070E-06
      673    6.7300E-07    1.082445E+00    1.202717E-01    1.298880E-07    7.286693E-07    3.370043E-06
      674    6.7400E-07    1.082445E+00    1.202717E-01    1.298869E-07    7.286973E-07    3.370016E-06
      675    6.7500E-07    1.082445E+00    1.202717E-01    1.298859E-07    7.287252E-07    3.369989E-06
      676    6.7600E-07    1.082445E+00    1.202717E-01    1.298849E-07    7.287529E-07    3.369962E-06
      677    6.7700E-07    1.082445E+00    1.202717E-01    1.298839E-07    7.287805E-07    3.369936E-06
      678    6.7800E-07    1.082445E+00    1.202717E-01    1.298829E-07    7.288080E-07    3.369909E-06
      679    6.7900E-07    1.082445E+00    1.202717E-01    1.298819E-07    7.288353E-07    3.369883E-06
      680    6.8000E-07    1.082445E+00    1.202717E-01    1.298809E-07    7.288625E-07    3.369857E-06
      681    6.8100E-07    1.082445E+00    1.202717E-01    1.298799E-07    7.288895E-07    3.369831E-06
      682    6.8200E-07    1.082445E+00    1.202717E-01    1.298789E-07    7.289164E-07    3.369805E-06
      683    6.8300E-07    1.082445E+00    1.202717E-01    1.298779E-07    7.289431E-07    3.369779E-06
      684    6.8400E-07    1.082445E+00    1.202717E-01    1.298769E-07    7.289697E-07    3.369753E-06
      685    6.8500E-07    1.082445E+00    1.202717E-01    1.298760E-07    7.289962E-07    3.369728E-06
      686    6.8600E-07    1.082445E+00    1.202717E-01    1.298750E-07    7.290225E-07    3.369702E-06
      687    6.8700E-07    1.082445E+00    1.202717E-01    1.298741E-07    7.290487E-07    3.369677E-06
      688    6.8800E-07    1.082445E+00    1.202717E-01    1.298731E-07    7.290748E-07    3.369652E-06
      689    6.8900E-07    1.082445E+00    1.202717E-01    1.298721E-07    7.291007E-07    3.369627E-06
      690    6.9000E-07    1.082445E+00    1.202717E-01    1.298712E-07    7.291264E-07    3.369602E-06
      691    6.9100E-07    1.082445E+00    1.202717E-01    1.298703E-07    7.291521E-07    3.369578E-06
      692    6.9200E-07    1.082445E+00    1.202717E-01    1.298693E-07    7.291776E-07    3.369553E-06
      693    6.9300E-07    1.082445E+00    1.202717E-01    1.298684E-07    7.292030E-07    3.369529E-06
      694    6.9400E-07    1.082445E+00    1.202717E-01    1.298675E-07    7.292282E-07    3.369504E-06
      695    6.9500E-07    1.082445E+00    1.202717E-01    1.298666E-07    7.292533E-07    3.369480E-06
      696    6.9600E-07    1.082445E+00    1.202717E-01    1.298656E-07    7.292783E-07    3.369456E-06
      697    6.9700E-07    1.082445E+00    1.202717E-01    1.298647E-07    7.293032E-07    3.369432E-06
      698    6.9800E-07    1.082445E+00    1.202717E-01    1.298638E-07    7.293279E-07    3.369408E-06
      699    6.9900E-07    1.082445E+00    1.202717E-01    1.298629E-07    7.293525E-07    3.369385E-06
      700    7.0000E-07    1.082445E+00    1.202717E-01    1.298620E-07    7.293769E-07    3.369361E-06
      701    7.0100E-07    1.082445E+00    1.202717E-01    1.298611E-07    7.294013E-07    3.369338E-06
      702    7.0200E-07    1.082445E+00    1.202717E-01    1.298602E-07    7.294255E-07    3.369314E-06
      703    7.0300E-07    1.082445E+00    1.202717E-01    1.298594E-07    7.294496E-07    3.369291E-06
      704    7.0400E-07    1.082445E+00    1.202717E-01    1.298585E-07    7.294735E-07    3.369268E-06
      705    7.0500E-07    1.082445E+00    1.202717E-01    1.298576E-07    7.294973E-07    3.369245E-06
      706    7.0600E-07    1.082445E+00    1.202717E-01    1.298567E-07    7.295210E-07    3.369222E-06
      707    7.0700E-07    1.082445E+00    1.202717E-01    1.298559E-07    7.295446E-07    3.369199E-06
      708    7.0800E-07    1.082445E+00    1.202717E-01    1.298550E-07    7.295681E-07    3.369177E-06
      709    7.0900E-07    1.082445E+00    1.202717E-01    1.298542E-07    7.295914E-07    3.369154E-06
      710    7.1000E-07    1.082445E+00    1.202717E-01    1.298533E-07    7.296146E-07    3.369132E-06
      711    7.1100E-07    1.082445E+00    1.202717E-01    1.298525E-07    7.296377E-07    3.369110E-06
      712    7.1200E-07    1.082445E+00    1.202717E-01    1.298516E-07    7.296607E-07    3.369088E-06
      713    7.1300E-07    1.082445E+00    1.202717E-01    1.298508E-07    7.296835E-07    3.369066E-06
      714    7.1400E-07    1.082445E+00    1.202717E-01    1.298500E-07    7.297063E-07    3.369044E-06
      715    7.1500E-07    1.082445E+00    1.202717E-01    1.298491E-07    7.297289E-07    3.369022E-06
      716    7.1600E-07    1.082445E+00    1.202717E-01    1.298483E-07    7.297514E-07    3.369000E-06
      717    7.1700E-07    1.082445E+00    1.202717E-01    1.298475E-07    7.297737E-07    3.368979E-06
      718    7.1800E-07    1.082445E+00    1.202717E-01    1.298467E-07    7.297960E-07    3.368957E-06
      719    7.1900E-07    1.082445E+00    1.202717E-01    1.298459E-07    7.298181E-07    3.368936E-06
      720    7.2000E-07    1.082445E+00    1.202717E-01    1.298451E-07    7.298402E-07    3.368915E-06
      721    7.2100E-07    1.082445E+00    1.202717E-01    1.298443E-07    7.298621E-07    3.368894E-06
      722    7.2200E-07    1.082445E+00    1.202717E-01    1.298435E-07    7.298839E-07    3.368873E-06
      723    7.2300E-07    1.082445E+00    1.202717E-01    1.298427E-07    7.299056E-07    3.368852E-06
      724    7.2400E-07    1.082445E+00    1.202717E-01    1.298419E-07    7.299271E-07    3.368831E-06
      725    7.2500E-07    1.082445E+00    1.202717E-01    1.298411E-07    7.299486E-07    3.368810E-06
      726    7.2600E-07    1.082445E+00    1.202717E-01    1.298403E-07    7.299699E-07    3.368790E-06
      727    7.2700E-07    1.082445E+00    1.202717E-01    1.298395E-07    7.299912E-07    3.368769E-06
      728    7.2800E-07    1.082445E+00    1.202717E-01    1.298388E-07    7.300123E-07    3.368749E-06
      729    7.2900E-07    1.082445E+00    1.202717E-01    1.298380E-07    7.300333E-07    3.368729E-06
      730    7.3000E-07    1.082445E+00    1.202717E-01    1.298372E-07    7.300542E-07    3.368709E-06
      731    7.3100E-07    1.082445E+00    1.202717E-01    1.298365E-07    7.300750E-07    3.368689E-06
      732    7.3200E-07    1.082445E+00    1.202717E-01    1.298357E-07    7.300956E-07    3.368669E-06
      733    7.3300E-07    1.082445E+00    1.202717E-01    1.298349E-07    7.301162E-07    3.368649E-06
      734    7.3400E-07    1.082445E+00    1.202717E-01    1.298342E-07    7.301367E-07    3.368629E-06
      735    7.3500E-07    1.082445E+00    1.202717E-01    1.298335E-07    7.301570E-07    3.368610E-06
      736    7.3600E-07    1.082445E+00    1.202717E-01    1.298327E-07    7.301773E-07    3.368590E-06
      737    7.3700E-07    1.082445E+00    1.202717E-01    1.298320E-07    7.301974E-07    3.368571E-06
      738    7.3800E-07    1.082445E+00    1.202717E-01    1.298312E-07    7.302175E-07    3.368551E-06
      739    7.3900E-07    1.082445E+00    1.202717E-01    1.298305E-07    7.302374E-07    3.368532E-06
      740    7.4000E-07    1.082445E+00    1.202717E-01    1.298298E-07    7.302572E-07    3.368513E-06
      741    7.4100E-07    1.082445E+00    1.202717E-01    1.298291E-07    7.302770E-07    3.368494E-06
      742    7.4200E-07    1.082445E+00    1.202717E-01    1.298283E-07    7.302966E-07    3.368475E-06
      743    7.4300E-07    1.082445E+00    1.202717E-01    1.298276E-07    7.303161E-07    3.368456E-06
      744    7.4400E-07    1.082445E+00    1.202717E-01    1.298269E-07    7.303355E-07    3.368438E-06
      745    7.4500E-07    1.082445E+00    1.202717E-01    1.298262E-07    7.303549E-07    3.368419E-06
      746    7.4600E-07    1.082445E+00    1.202717E-01    1.298255E-07    7.303741E-07    3.368400E-06
      747    7.4700E-07    1.082445E+00    1.202717E-01    1.298248E-07    7.303932E-07    3.368382E-06
      748    7.4800E-07    1.082445E+00    1.202717E-01    1.298241E-07    7.304122E-07    3.368364E-06
      749    7.4900E-07    1.082445E+00    1.202717E-01    1.298234E-07    7.304311E-07    3.368345E-06
      750    7.5000E-07    1.082445E+00    1.202717E-01    1.298227E-07    7.304499E-07    3.368327E-06
      751    7.5100E-07    1.082445E+00    1.202717E-01    1.298220E-07    7.304687E-07    3.368309E-06
      752    7.5200E-07    1.082445E+00    1.202717E-01    1.298214E-07    7.304873E-07    3.368291E-06
      753    7.5300E-07    1.082445E+00    1.202717E-01    1.298207E-07    7.305058E-07    3.368274E-06
      754    7.5400E-07    1.082445E+00    1.202717E-01    1.298200E-07    7.305242E-07    3.368256E-06
      755    7.5500E-07    1.082445E+00    1.202717E-01    1.298193E-07    7.305426E-07    3.368238E-06
      756    7.5600E-07    1.082445E+00    1.202717E-01    1.298187E-07    7.305608E-07    3.368221E-06
      757    7.5700E-07    1.082445E+00    1.202717E-01    1.298180E-07    7.305789E-07    3.368203E-06
      758    7.5800E-07    1.082445E+00    1.202717E-01    1.298173E-07    7.305970E-07    3.368186E-06
      759    7.5900E-07    1.082445E+00    1.202717E-01    1.298167E-07    7.306149E-07    3.368168E-06
      760    7.6000E-07    1.082445E+00    1.202717E-01    1.298160E-07    7.306328E-07    3.368151E-06
      761    7.6100E-07    1.082445E+00    1.202717E-01    1.298154E-07    7.306505E-07    3.368134E-06
      762    7.6200E-07    1.082445E+00    1.202717E-01    1.298147E-07    7.306682E-07    3.368117E-06
      763    7.6300E-07    1.082445E+00    1.202717E-01    1.298141E-07    7.306858E-07    3.368100E-06
      764    7.6400E-07    1.082445E+00    1.202717E-01    1.298134E-07    7.307033E-07    3.368083E-06
      765    7.6500E-07    1.082445E+00    1.202717E-01    1.298128E-07    7.307207E-07    3.368067E-06
      766    7.6600E-07    1.082445E+00    1.202717E-01    1.298122E-07    7.307380E-07    3.368050E-06
      767    7.6700E-07    1.082445E+00    1.202717E-01    1.298115E-07    7.307552E-07    3.368033E-06
      768    7.6800E-07    1.082445E+00    1.202717E-01    1.298109E-07    7.307723E-07    3.368017E-06
      769    7.6900E-07    1.082445E+00    1.202717E-01    1.298103E-07    7.307893E-07    3.368000E-06
      770    7.7000E-07    1.082445E+00    1.202717E-01    1.298097E-07    7.308063E-07    3.367984E-06
      771    7.7100E-07    1.082445E+00    1.202717E-01    1.298090E-07    7.308231E-07    3.367968E-06
      772    7.7200E-07    1.082445E+00    1.202717E-01    1.298084E-07    7.308399E-07    3.367952E-06
      773    7.7300E-07    1.082445E+00    1.202717E-01    1.298078E-07    7.308566E-07    3.367936E-06
      774    7.7400E-07    1.082445E+00    1.202717E-01    1.298072E-07    7.308732E-07    3.367920E-06
      775    7.7500E-07    1.082445E+00    1.202717E-01    1.298066E-07    7.308897E-07    3.367904E-06
      776    7.7600E-07    1.082445E+00    1.202717E-01    1.298060E-07    7.309061E-07    3.367888E-06
      777    7.7700E-07    1.082445E+00    1.202717E-01    1.298054E-07    7.309224E-07    3.367872E-06
      778    7.7800E-07    1.082445E+00    1.202717E-01    1.298048E-07    7.309387E-07    3.367857E-06
      779    7.7900E-07    1.082445E+00    1.202717E-01    1.298042E-07    7.309548E-07    3.367841E-06
      780    7.8000E-07    1.082445E+00    1.202717E-01    1.298036E-07    7.309709E-07    3.367825E-06
      781    7.8100E-07    1.082445E+00    1.202717E-01    1.298031E-07    7.309869E-07    3.367810E-06
      782    7.8200E-07    1.082445E+00    1.202717E-01    1.298025E-07    7.310028E-07    3.367795E-06
      783    7.8300E-07    1.082445E+00    1.202717E-01    1.298019E-07    7.310186E-07    3.367779E-06
      784    7.8400E-07    1.082445E+00    1.202717E-01    1.298013E-07    7.310344E-07    3.367764E-06
      785    7.8500E-07    1.082445E+00    1.202717E-01    1.298007E-07    7.310500E-07    3.367749E-06
      786    7.8600E-07    1.082445E+00    1.202717E-01    1.298002E-07    7.310656E-07    3.367734E-06
      787    7.8700E-07    1.082445E+00    1.202717E-01    1.297996E-07    7.310811E-07    3.367719E-06
