iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
      307    6.1400E-06    9.501462E-01    2.525693E-01    1.211763E-15    1.207073E-15    8.974087E-09    5.129741E-06    1.006569E-15    2.370259E-06
      308    6.1600E-06    9.501462E-01    2.525693E-01    1.211815E-15    1.207088E-15    9.016608E-09    5.124564E-06    1.006547E-15    2.375436E-06
      309    6.1800E-06    9.501462E-01    2.525693E-01    1.211868E-15    1.207102E-15    9.059197E-09    5.119398E-06    1.006525E-15    2.380602E-06
      310    6.2000E-06    9.501462E-01    2.525693E-01    1.211920E-15    1.207116E-15    9.101852E-09    5.114243E-06    1.006502E-15    2.385757E-06
      311    6.2200E-06    9.501462E-01    2.525693E-01    1.211973E-15    1.207131E-15    9.144572E-09    5.109100E-06    1.006480E-15    2.390900E-06
      312    6.2400E-06    9.501462E-01    2.525693E-01    1.212025E-15    1.207145E-15    9.187360E-09    5.103968E-06    1.006457E-15    2.396032E-06
      313    6.2600E-06    9.501462E-01    2.525693E-01    1.212078E-15    1.207159E-15    9.230213E-09    5.098847E-06    1.006434E-15    2.401153E-06
      314    6.2800E-06    9.501462E-01    2.525693E-01    1.212131E-15    1.207173E-15    9.273131E-09    5.093737E-06    1.006411E-15    2.406263E-06
      315    6.3000E-06    9.501462E-01    2.525693E-01    1.212184E-15    1.207188E-15    9.316116E-09    5.088638E-06    1.006387E-15    2.411362E-06
      316    6.3200E-06    9.501462E-01    2.525693E-01    1.212237E-15    1.207202E-15    9.359166E-09    5.083551E-06    1.006364E-15    2.416449E-06
      317    6.3400E-06    9.501462E-01    2.525693E-01    1.212291E-15    1.207216E-15    9.402281E-09    5.078474E-06    1.006340E-15    2.421526E-06
      318    6.3600E-06    9.501462E-01    2.525693E-01    1.212344E-15    1.207230E-15    9.445462E-09    5.073409E-06    1.006316E-15    2.426591E-06
      319    6.3800E-06    9.501462E-01    2.525693E-01    1.212397E-15    1.207245E-15    9.488708E-09    5.068354E-06    1.006292E-15    2.431646E-06
      320    6.4000E-06    9.501462E-01    2.525693E-01    1.212451E-15    1.207259E-15    9.532018E-09    5.063311E-06    1.006267E-15    2.436689E-06
      321    6.4200E-06    9.501462E-01    2.525693E-01    1.212505E-15    1.207273E-15    9.575394E-09    5.058278E-06    1.006243E-15    2.441722E-06
      322    6.4400E-06    9.501462E-01    2.525693E-01    1.212559E-15    1.207287E-15    9.618834E-09    5.053257E-06    1.006218E-15    2.446743E-06
      323    6.4600E-06    9.501462E-01    2.525693E-01    1.212613E-15    1.207302E-15    9.662339E-09    5.048246E-06    1.006193E-15    2.451754E-06
      324    6.4800E-06    9.501462E-01    2.525693E-01    1.212667E-15    1.207316E-15    9.705908E-09    5.043246E-06    1.006168E-15    2.456754E-06
      325    6.5000E-06    9.501462E-01    2.525693E-01    1.212721E-15    1.207330E-15    9.749541E-09    5.038257E-06    1.006142E-15    2.461743E-06
      326    6.5200E-06    9.501462E-01    2.525693E-01    1.212775E-15    1.207344E-15    9.793239E-09    5.033278E-06    1.006117E-15    2.466722E-06
      327    6.5400E-06    9.501462E-01    2.525693E-01    1.212829E-15    1.207359E-15    9.837000E-09    5.028311E-06    1.006091E-15    2.471689E-06
      328    6.5600E-06    9.501462E-01    2.525693E-01    1.212884E-15    1.207373E-15    9.880826E-09    5.023354E-06    1.006065E-15    2.476646E-06
      329    6.5800E-06    9.501462E-01    2.525693E-01    1.212938E-15    1.207387E-15    9.924715E-09    5.018408E-06    1.006039E-15    2.481592E-06
      330    6.6000E-06    9.501462E-01    2.525692E-01    1.212993E-15    1.207401E-15    9.968667E-09    5.013472E-06    1.006013E-15    2.486528E-06
      331    6.6200E-06    9.501462E-01    2.525692E-01    1.213048E-15    1.207416E-15    1.001268E-08    5.008547E-06    1.005986E-15    2.491453E-06
      332    6.6400E-06    9.501462E-01    2.525692E-01    1.213103E-15    1.207430E-15    1.005676E-08    5.003633E-06    1.005960E-15    2.496367E-06
      333    6.6600E-06    9.501462E-01    2.525692E-01    1.213158E-15    1.207444E-15    1.010091E-08    4.998729E-06    1.005933E-15    2.501271E-06
      334    6.6800E-06    9.501462E-01    2.525692E-01    1.213213E-15    1.207458E-15    1.014511E-08    4.993835E-06    1.005906E-15    2.506165E-06
      335    6.7000E-06    9.501462E-01    2.525692E-01    1.213268E-15    1.207473E-15    1.018938E-08    4.988953E-06    1.005878E-15    2.511047E-06
      336    6.7200E-06    9.501462E-01    2.525692E-01    1.213323E-15    1.207487E-15    1.023371E-08    4.984080E-06    1.005851E-15    2.515920E-06
      337    6.7400E-06    9.501462E-01    2.525692E-01    1.213379E-15    1.207501E-15    1.027810E-08    4.979218E-06    1.005823E-15    2.520782E-06
      338    6.7600E-06    9.501462E-01    2.525692E-01    1.213434E-15    1.207516E-15    1.032256E-08    4.974367E-06    1.005796E-15    2.525633E-06
      339    6.7800E-06    9.501462E-01    2.525692E-01    1.213490E-15    1.207530E-15    1.036708E-08    4.969525E-06    1.005767E-15    2.530475E-06
      340    6.8000E-06    9.501462E-01    2.525692E-01    1.213546E-15    1.207544E-15    1.041166E-08    4.964695E-06    1.005739E-15    2.535305E-06
      341    6.8200E-06    9.501462E-01    2.525692E-01    1.213602E-15    1.207558E-15    1.045630E-08    4.959874E-06    1.005711E-15    2.540126E-06
      342    6.8400E-06    9.501462E-01    2.525692E-01    1.213658E-15    1.207573E-15    1.050101E-08    4.955064E-06    1.005682E-15    2.544936E-06
      343    6.8600E-06    9.501462E-01    2.525692E-01    1.213714E-15    1.207587E-15    1.054577E-08    4.950264E-06    1.005654E-15    2.549736E-06
      344    6.8800E-06    9.501462E-01    2.525692E-01    1.213770E-15    1.207601E-15    1.059060E-08    4.945474E-06    1.005625E-15    2.554526E-06
      345    6.9000E-06    9.501462E-01    2.525692E-01    1.213826E-15    1.207615E-15    1.063549E-08    4.940694E-06    1.005596E-15    2.559306E-06
      346    6.9200E-06    9.501462E-01    2.525692E-01    1.213882E-15    1.207630E-15    1.068044E-08    4.935925E-06    1.005566E-15    2.564075E-06
      347    6.9400E-06    9.501462E-01    2.525692E-01    1.213939E-15    1.207644E-15    1.072546E-08    4.931165E-06    1.005537E-15    2.568835E-06
      348    6.9600E-06    9.501462E-01    2.525692E-01    1.213996E-15    1.207658E-15    1.077053E-08    4.926416E-06    1.005507E-15    2.573584E-06
      349    6.9800E-06    9.501462E-01    2.525692E-01    1.214052E-15    1.207672E-15    1.081566E-08    4.921677E-06    1.005477E-15    2.578323E-06
      350    7.0000E-06    9.501462E-01    2.525692E-01    1.214109E-15    1.207687E-15    1.086086E-08    4.916948E-06    1.005447E-15    2.583052E-06
      351    7.0200E-06    9.501462E-01    2.525692E-01    1.214166E-15    1.207701E-15    1.090612E-08    4.912228E-06    1.005417E-15    2.587772E-06
      352    7.0400E-06    9.501462E-01    2.525692E-01    1.214223E-15    1.207715E-15    1.095143E-08    4.907519E-06    1.005387E-15    2.592481E-06
      353    7.0600E-06    9.501462E-01    2.525692E-01    1.214280E-15    1.207729E-15    1.099681E-08    4.902820E-06    1.005356E-15    2.597180E-06
      354    7.0800E-06    9.501462E-01    2.525692E-01    1.214337E-15    1.207744E-15    1.104225E-08    4.898130E-06    1.005325E-15    2.601870E-06
      355    7.1000E-06    9.501462E-01    2.525692E-01    1.214394E-15    1.207758E-15    1.108775E-08    4.893451E-06    1.005294E-15    2.606549E-06
      356    7.1200E-06    9.501462E-01    2.525692E-01    1.214452E-15    1.207772E-15    1.113331E-08    4.888781E-06    1.005263E-15    2.611219E-06
      357    7.1400E-06    9.501462E-01    2.525692E-01    1.214509E-15    1.207786E-15    1.117892E-08    4.884122E-06    1.005232E-15    2.615878E-06
      358    7.1600E-06    9.501462E-01    2.525692E-01    1.214567E-15    1.207801E-15    1.122460E-08    4.879472E-06    1.005200E-15    2.620528E-06
      359    7.1800E-06    9.501462E-01    2.525692E-01    1.214625E-15    1.207815E-15    1.127034E-08    4.874831E-06    1.005169E-15    2.625169E-06
      360    7.2000E-06    9.501462E-01    2.525692E-01    1.214682E-15    1.207829E-15    1.131614E-08    4.870201E-06    1.005137E-15    2.629799E-06
      361    7.2200E-06    9.501462E-01    2.525692E-01    1.214740E-15    1.207843E-15    1.136200E-08    4.865580E-06    1.005105E-15    2.634420E-06
      362    7.2400E-06    9.501462E-01    2.525692E-01    1.214798E-15    1.207858E-15    1.140791E-08    4.860969E-06    1.005073E-15    2.639031E-06
      363    7.2600E-06    9.501462E-01    2.525692E-01    1.214856E-15    1.207872E-15    1.145389E-08    4.856368E-06    1.005040E-15    2.643632E-06
      364    7.2800E-06    9.501462E-01    2.525692E-01    1.214915E-15    1.207886E-15    1.149992E-08    4.851776E-06    1.005008E-15    2.648224E-06
      365    7.3000E-06    9.501462E-01    2.525692E-01    1.214973E-15    1.207900E-15    1.154602E-08    4.847194E-06    1.004975E-15    2.652806E-06
      366    7.3200E-06    9.501462E-01    2.525692E-01    1.215031E-15    1.207915E-15    1.159217E-08    4.842621E-06    1.004942E-15    2.657379E-06
      367    7.3400E-06    9.501462E-01    2.525692E-01    1.215090E-15    1.207929E-15    1.163838E-08    4.838058E-06    1.004909E-15    2.661942E-06
      368    7.3600E-06    9.501462E-01    2.525692E-01    1.215148E-15    1.207943E-15    1.168465E-08    4.833505E-06    1.004876E-15    2.666495E-06
      369    7.3800E-06    9.501462E-01    2.525692E-01    1.215207E-15    1.207957E-15    1.173098E-08    4.828961E-06    1.004843E-15    2.671039E-06
      370    7.4000E-06    9.501462E-01    2.525692E-01    1.215266E-15    1.207972E-15    1.177737E-08    4.824426E-06    1.004809E-15    2.675574E-06
      371    7.4200E-06    9.501462E-01    2.525691E-01    1.215325E-15    1.207986E-15    1.182381E-08    4.819901E-06    1.004775E-15    2.680099E-06
      372    7.4400E-06    9.501462E-01    2.525691E-01    1.215384E-15    1.208000E-15    1.187032E-08    4.815385E-06    1.004741E-15    2.684615E-06
      373    7.4600E-06    9.501462E-01    2.525691E-01    1.215443E-15    1.208014E-15    1.191688E-08    4.810879E-06    1.004707E-15    2.689121E-06
      374    7.4800E-06    9.501462E-01    2.525691E-01    1.215502E-15    1.208029E-15    1.196350E-08    4.806382E-06    1.004673E-15    2.693618E-06
      375    7.5000E-06    9.501462E-01    2.525691E-01    1.215561E-15    1.208043E-15    1.201018E-08    4.801895E-06    1.004639E-15    2.698105E-06
      376    7.5200E-06    9.501462E-01    2.525691E-01    1.215621E-15    1.208057E-15    1.205691E-08    4.797416E-06    1.004604E-15    2.702584E-06
      377    7.5400E-06    9.501462E-01    2.525691E-01    1.215680E-15    1.208071E-15    1.210370E-08    4.792947E-06    1.004569E-15    2.707053E-06
      378    7.5600E-06    9.501462E-01    2.525691E-01    1.215740E-15    1.208086E-15    1.215055E-08    4.788487E-06    1.004534E-15    2.711513E-06
      379    7.5800E-06    9.501462E-01    2.525691E-01    1.215799E-15    1.208100E-15    1.219746E-08    4.784037E-06    1.004499E-15    2.715963E-06
      380    7.6000E-06    9.501462E-01    2.525691E-01    1.215859E-15    1.208114E-15    1.224442E-08    4.779595E-06    1.004464E-15    2.720405E-06
      381    7.6200E-06    9.501462E-01    2.525691E-01    1.215919E-15    1.208128E-15    1.229145E-08    4.775163E-06    1.004429E-15    2.724837E-06
      382    7.6400E-06    9.501462E-01    2.525691E-01    1.215979E-15    1.208143E-15    1.233852E-08    4.770740E-06    1.004393E-15    2.729260E-06
      383    7.6600E-06    9.501462E-01    2.525691E-01    1.216039E-15    1.208157E-15    1.238566E-08    4.766326E-06    1.004357E-15    2.733674E-06
      384    7.6800E-06    9.501462E-01    2.525691E-01    1.216099E-15    1.208171E-15    1.243285E-08    4.761922E-06    1.004321E-15    2.738078E-06
      385    7.7000E-06    9.501462E-01    2.525691E-01    1.216159E-15    1.208185E-15    1.248010E-08    4.757526E-06    1.004285E-15    2.742474E-06
      386    7.7200E-06    9.501462E-01    2.525691E-01    1.216220E-15    1.208200E-15    1.252741E-08    4.753139E-06    1.004249E-15    2.746861E-06
      387    7.7400E-06    9.501462E-01    2.525691E-01    1.216280E-15    1.208214E-15    1.257477E-08    4.748761E-06    1.004213E-15    2.751239E-06
      388    7.7600E-06    9.501462E-01    2.525691E-01    1.216341E-15    1.208228E-15    1.262219E-08    4.744393E-06    1.004176E-15    2.755607E-06
      389    7.7800E-06    9.501462E-01    2.525691E-01    1.216401E-15    1.208242E-15    1.266966E-08    4.740033E-06    1.004139E-15    2.759967E-06
      390    7.8000E-06    9.501462E-01    2.525691E-01    1.216462E-15    1.208257E-15    1.271719E-08    4.735682E-06    1.004102E-15    2.764318E-06
      391    7.8200E-06    9.501462E-01    2.525691E-01    1.216523E-15    1.208271E-15    1.276478E-08    4.731340E-06    1.004065E-15    2.768660E-06
      392    7.8400E-06    9.501462E-01    2.525691E-01    1.216584E-15    1.208285E-15    1.281242E-08    4.727007E-06    1.004028E-15    2.772993E-06
      393    7.8600E-06    9.501462E-01    2.525691E-01    1.216645E-15    1.208299E-15    1.286011E-08    4.722683E-06    1.003991E-15    2.777317E-06
      394    7.8800E-06    9.501462E-01    2.525691E-01    1.216706E-15    1.208314E-15    1.290787E-08    4.718368E-06    1.003953E-15    2.781632E-06
      395    7.9000E-06    9.501462E-01    2.525691E-01    1.216767E-15    1.208328E-15    1.295568E-08    4.714062E-06    1.003915E-15    2.785938E-06
      396    7.9200E-06    9.501462E-01    2.525691E-01    1.216828E-15    1.208342E-15    1.300354E-08    4.709764E-06    1.003877E-15    2.790236E-06
      397    7.9400E-06    9.501462E-01    2.525691E-01    1.216890E-15    1.208356E-15    1.305146E-08    4.705475E-06    1.003839E-15    2.794525E-06
      398    7.9600E-06    9.501462E-01    2.525691E-01    1.216951E-15    1.208371E-15    1.309943E-08    4.701195E-06    1.003801E-15    2.798805E-06
      399    7.9800E-06    9.501462E-01    2.525691E-01    1.217013E-15    1.208385E-15    1.314746E-08    4.696924E-06    1.003763E-15    2.803076E-06
      400    8.0000E-06    9.501462E-01    2.525691E-01    1.217074E-15    1.208399E-15    1.319555E-08    4.692661E-06    1.003724E-15    2.807339E-06
      401    8.0200E-06    9.501462E-01    2.525691E-01    1.217136E-15    1.208413E-15    1.324368E-08    4.688407E-06    1.003686E-15    2.811593E-06
      402    8.0400E-06    9.501462E-01    2.525691E-01    1.217198E-15    1.208428E-15    1.329188E-08    4.684161E-06    1.003647E-15    2.815839E-06
      403    8.0600E-06    9.501462E-01    2.525691E-01    1.217260E-15    1.208442E-15    1.334013E-08    4.679925E-06    1.003608E-15    2.820075E-06
      404    8.0800E-06    9.501462E-01    2.525691E-01    1.217322E-15    1.208456E-15    1.338843E-08    4.675696E-06    1.003569E-15    2.824304E-06
      405    8.1000E-06    9.501462E-01    2.525691E-01    1.217384E-15    1.208470E-15    1.343679E-08    4.671477E-06    1.003529E-15    2.828523E-06
      406    8.1200E-06    9.501462E-01    2.525691E-01    1.217446E-15    1.208485E-15    1.348520E-08    4.667266E-06    1.003490E-15    2.832734E-06
      407    8.1400E-06    9.501462E-01    2.525691E-01    1.217508E-15    1.208499E-15    1.353366E-08    4.663063E-06    1.003450E-15    2.836937E-06
      408    8.1600E-06    9.501462E-01    2.525691E-01    1.217570E-15    1.208513E-15    1.358218E-08    4.658869E-06    1.003410E-15    2.841131E-06
      409    8.1800E-06    9.501462E-01    2.525691E-01    1.217633E-15    1.208527E-15    1.363075E-08    4.654684E-06    1.003371E-15    2.845316E-06
      410    8.2000E-06    9.501462E-01    2.525691E-01    1.217695E-15    1.208541E-15    1.367938E-08    4.650506E-06    1.003330E-15    2.849494E-06
      411    8.2200E-06    9.501462E-01    2.525691E-01    1.217758E-15    1.208556E-15    1.372806E-08    4.646338E-06    1.003290E-15    2.853662E-06
      412    8.2400E-06    9.501462E-01    2.525691E-01    1.217821E-15    1.208570E-15    1.377680E-08    4.642178E-06    1.003250E-15    2.857822E-06
      413    8.2600E-06    9.501462E-01    2.525691E-01    1.217884E-15    1.208584E-15    1.382558E-08    4.638026E-06    1.003209E-15    2.861974E-06
      414    8.2800E-06    9.501462E-01    2.525691E-01    1.217946E-15    1.208598E-15    1.387442E-08    4.633882E-06    1.003169E-15    2.866118E-06
      415    8.3000E-06    9.501462E-01    2.525691E-01    1.218009E-15    1.208613E-15    1.392332E-08    4.629747E-06    1.003128E-15    2.870253E-06
      416    8.3200E-06    9.501462E-01    2.525691E-01    1.218073E-15    1.208627E-15    1.397226E-08    4.625620E-06    1.003087E-15    2.874380E-06
      417    8.3400E-06    9.501462E-01    2.525690E-01    1.218136E-15    1.208641E-15    1.402127E-08    4.621502E-06    1.003045E-15    2.878498E-06
      418    8.3600E-06    9.501462E-01    2.525690E-01    1.218199E-15    1.208655E-15    1.407032E-08    4.617391E-06    1.003004E-15    2.882609E-06
      419    8.3800E-06    9.501462E-01    2.525690E-01    1.218262E-15    1.208670E-15    1.411942E-08    4.613289E-06    1.002963E-15    2.886711E-06
      420    8.4000E-06    9.501462E-01    2.525690E-01    1.218326E-15    1.208684E-15    1.416858E-08    4.609195E-06    1.002921E-15    2.890805E-06
      421    8.4200E-06    9.501462E-01    2.525690E-01    1.218389E-15    1.208698E-15    1.421779E-08    4.605110E-06    1.002879E-15    2.894890E-06
      422    8.4400E-06    9.501462E-01    2.525690E-01    1.218453E-15    1.208712E-15    1.426706E-08    4.601032E-06    1.002837E-15    2.898968E-06
      423    8.4600E-06    9.501462E-01    2.525690E-01    1.218516E-15    1.208727E-15    1.431637E-08    4.596963E-06    1.002795E-15    2.903037E-06
      424    8.4800E-06    9.501462E-01    2.525690E-01    1.218580E-15    1.208741E-15    1.436574E-08    4.592902E-06    1.002753E-15    2.907098E-06
      425    8.5000E-06    9.501462E-01    2.525690E-01    1.218644E-15    1.208755E-15    1.441516E-08    4.588849E-06    1.002711E-15    2.911151E-06
      426    8.5200E-06    9.501462E-01    2.525690E-01    1.218708E-15    1.208769E-15    1.446464E-08    4.584804E-06    1.002668E-15    2.915196E-06
      427    8.5400E-06    9.501462E-01    2.525690E-01    1.218772E-15    1.208784E-15    1.451416E-08    4.580767E-06    1.002626E-15    2.919233E-06
      428    8.5600E-06    9.501462E-01    2.525690E-01    1.218836E-15    1.208798E-15    1.456374E-08    4.576738E-06    1.002583E-15    2.923262E-06
      429    8.5800E-06    9.501462E-01    2.525690E-01    1.218900E-15    1.208812E-15    1.461337E-08    4.572718E-06    1.002540E-15    2.927282E-06
      430    8.6000E-06    9.501462E-01    2.525690E-01    1.218965E-15    1.208826E-15    1.466305E-08    4.568705E-06    1.002497E-15    2.931295E-06
      431    8.6200E-06    9.501462E-01    2.525690E-01    1.219029E-15    1.208840E-15    1.471278E-08    4.564700E-06    1.002453E-15    2.935300E-06
      432    8.6400E-06    9.501462E-01    2.525690E-01    1.219093E-15    1.208855E-15    1.476256E-08    4.560703E-06    1.002410E-15    2.939297E-06
      433    8.6600E-06    9.501462E-01    2.525690E-01    1.219158E-15    1.208869E-15    1.481240E-08    4.556714E-06    1.002366E-15    2.943286E-06
      434    8.6800E-06    9.501462E-01    2.525690E-01    1.219223E-15    1.208883E-15    1.486228E-08    4.552733E-06    1.002323E-15    2.947267E-06
      435    8.7000E-06    9.501462E-01    2.525690E-01    1.219287E-15    1.208897E-15    1.491222E-08    4.548760E-06    1.002279E-15    2.951240E-06
      436    8.7200E-06    9.501462E-01    2.525690E-01    1.219352E-15    1.208912E-15    1.496221E-08    4.544795E-06    1.002235E-15    2.955205E-06
      437    8.7400E-06    9.501462E-01    2.525690E-01    1.219417E-15    1.208926E-15    1.501225E-08    4.540838E-06    1.002191E-15    2.959162E-06
      438    8.7600E-06    9.501462E-01    2.525690E-01    1.219482E-15    1.208940E-15    1.506234E-08    4.536888E-06    1.002147E-15    2.963112E-06
      439    8.7800E-06    9.501462E-01    2.525690E-01    1.219547E-15    1.208954E-15    1.511248E-08    4.532946E-06    1.002102E-15    2.967054E-06
      440    8.8000E-06    9.501462E-01    2.525690E-01    1.219612E-15    1.208969E-15    1.516267E-08    4.529012E-06    1.002058E-15    2.970988E-06
      441    8.8200E-06    9.501462E-01    2.525690E-01    1.219677E-15    1.208983E-15    1.521291E-08    4.525086E-06    1.002013E-15    2.974914E-06
      442    8.8400E-06    9.501462E-01    2.525690E-01    1.219743E-15    1.208997E-15    1.526320E-08    4.521168E-06    1.001968E-15    2.978832E-06
      443    8.8600E-06    9.501462E-01    2.525690E-01    1.219808E-15    1.209011E-15    1.531355E-08    4.517257E-06    1.001923E-15    2.982743E-06
      444    8.8800E-06    9.501462E-01    2.525690E-01    1.219873E-15    1.209025E-15    1.536394E-08    4.513354E-06    1.001878E-15    2.986646E-06
      445    8.9000E-06    9.501462E-01    2.525690E-01    1.219939E-15    1.209040E-15    1.541438E-08    4.509459E-06    1.001833E-15    2.990541E-06
      446    8.9200E-06    9.501462E-01    2.525690E-01    1.220005E-15    1.209054E-15    1.546487E-08    4.505571E-06    1.001787E-15    2.994429E-06
      447    8.9400E-06    9.501462E-01    2.525690E-01    1.220070E-15    1.209068E-15    1.551542E-08    4.501691E-06    1.001742E-15    2.998309E-06
      448    8.9600E-06    9.501462E-01    2.525690E-01    1.220136E-15    1.209082E-15    1.556601E-08    4.497819E-06    1.001696E-15    3.002181E-06
      449    8.9800E-06    9.501462E-01    2.525690E-01    1.220202E-15    1.209097E-15    1.561665E-08    4.493954E-06    1.001650E-15    3.006046E-06
      450    9.0000E-06    9.501462E-01    2.525690E-01    1.220268E-15    1.209111E-15    1.566734E-08    4.490097E-06    1.001604E-15    3.009903E-06
      451    9.0200E-06    9.501462E-01    2.525690E-01    1.220334E-15    1.209125E-15    1.571809E-08    4.486247E-06    1.001558E-15    3.013753E-06
      452    9.0400E-06    9.501462E-01    2.525690E-01    1.220400E-15    1.209139E-15    1.576888E-08    4.482405E-06    1.001512E-15    3.017595E-06
      453    9.0600E-06    9.501462E-01    2.525690E-01    1.220466E-15    1.209153E-15    1.581972E-08    4.478571E-06    1.001465E-15    3.021429E-06
      454    9.0800E-06    9.501462E-01    2.525690E-01    1.220533E-15    1.209168E-15    1.587061E-08    4.474744E-06    1.001419E-15    3.025256E-06
      455    9.1000E-06    9.501462E-01    2.525690E-01    1.220599E-15    1.209182E-15    1.592155E-08    4.470924E-06    1.001372E-15    3.029076E-06
      456    9.1200E-06    9.501462E-01    2.525690E-01    1.220665E-15    1.209196E-15    1.597254E-08    4.467112E-06    1.001325E-15    3.032888E-06
      457    9.1400E-06    9.501462E-01    2.525690E-01    1.220732E-15    1.209210E-15    1.602357E-08    4.463307E-06    1.001278E-15    3.036693E-06
      458    9.1600E-06    9.501462E-01    2.525690E-01    1.220799E-15    1.209225E-15    1.607466E-08    4.459510E-06    1.001231E-15    3.040490E-06
      459    9.1800E-06    9.501462E-01    2.525690E-01    1.220865E-15    1.209239E-15    1.612579E-08    4.455720E-06    1.001184E-15    3.044280E-06
      460    9.2000E-06    9.501462E-01    2.525690E-01    1.220932E-15    1.209253E-15    1.617698E-08    4.451938E-06    1.001137E-15    3.048062E-06
      461    9.2200E-06    9.501462E-01    2.525690E-01    1.220999E-15    1.209267E-15    1.622821E-08    4.448163E-06    1.001089E-15    3.051837E-06
      462    9.2400E-06    9.501462E-01    2.525690E-01    1.221066E-15    1.209281E-15    1.627949E-08    4.444395E-06    1.001042E-15    3.055605E-06
      463    9.2600E-06    9.501462E-01    2.525690E-01    1.221133E-15    1.209296E-15    1.633082E-08    4.440634E-06    1.000994E-15    3.059366E-06
      464    9.2800E-06    9.501462E-01    2.525690E-01    1.221200E-15    1.209310E-15    1.638220E-08    4.436881E-06    1.000946E-15    3.063119E-06
      465    9.3000E-06    9.501462E-01    2.525690E-01    1.221267E-15    1.209324E-15    1.643362E-08    4.433136E-06    1.000898E-15    3.066864E-06
      466    9.3200E-06    9.501462E-01    2.525690E-01    1.221334E-15    1.209338E-15    1.648510E-08    4.429397E-06    1.000850E-15    3.070603E-06
      467    9.3400E-06    9.501462E-01    2.525690E-01    1.221402E-15    1.209353E-15    1.653662E-08    4.425666E-06    1.000801E-15    3.074334E-06
      468    9.3600E-06    9.501462E-01    2.525689E-01    1.221469E-15    1.209367E-15    1.658819E-08    4.421942E-06    1.000753E-15    3.078058E-06
      469    9.3800E-06    9.501462E-01    2.525689E-01    1.221536E-15    1.209381E-15    1.663981E-08    4.418225E-06    1.000704E-15    3.081775E-06
      470    9.4000E-06    9.501462E-01    2.525689E-01    1.221604E-15    1.209395E-15    1.669147E-08    4.414515E-06    1.000656E-15    3.085485E-06
      471    9.4200E-06    9.501462E-01    2.525689E-01    1.221672E-15    1.209409E-15    1.674319E-08    4.410812E-06    1.000607E-15    3.089188E-06
      472    9.4400E-06    9.501462E-01    2.525689E-01    1.221739E-15    1.209424E-15    1.679495E-08    4.407117E-06    1.000558E-15    3.092883E-06
      473    9.4600E-06    9.501462E-01    2.525689E-01    1.221807E-15    1.209438E-15    1.684676E-08    4.403429E-06    1.000509E-15    3.096571E-06
      474    9.4800E-06    9.501462E-01    2.525689E-01    1.221875E-15    1.209452E-15    1.689861E-08    4.399748E-06    1.000459E-15    3.100252E-06
      475    9.5000E-06    9.501462E-01    2.525689E-01    1.221943E-15    1.209466E-15    1.695051E-08    4.396074E-06    1.000410E-15    3.103926E-06
      476    9.5200E-06    9.501462E-01    2.525689E-01    1.222011E-15    1.209480E-15    1.700246E-08    4.392407E-06    1.000361E-15    3.107593E-06
      477    9.5400E-06    9.501462E-01    2.525689E-01    1.222079E-15    1.209495E-15    1.705446E-08    4.388747E-06    1.000311E-15    3.111253E-06
      478    9.5600E-06    9.501462E-01    2.525689E-01    1.222147E-15    1.209509E-15    1.710651E-08    4.385094E-06    1.000261E-15    3.114906E-06
      479    9.5800E-06    9.501462E-01    2.525689E-01    1.222215E-15    1.209523E-15    1.715860E-08    4.381448E-06    1.000211E-15    3.118552E-06
      480    9.6000E-06    9.501462E-01    2.525689E-01    1.222284E-15    1.209537E-15    1.721073E-08    4.377809E-06    1.000161E-15    3.122191E-06
      481    9.6200E-06    9.501462E-01    2.525689E-01    1.222352E-15    1.209551E-15    1.726292E-08    4.374178E-06    1.000111E-15    3.125822E-06
      482    9.6400E-06    9.501462E-01    2.525689E-01    1.222421E-15    1.209566E-15    1.731515E-08    4.370553E-06    1.000061E-15    3.129447E-06
      483    9.6600E-06    9.501462E-01    2.525689E-01    1.222489E-15    1.209580E-15    1.736743E-08    4.366935E-06    1.000010E-15    3.133065E-06
      484    9.6800E-06    9.501462E-01    2.525689E-01    1.222558E-15    1.209594E-15    1.741975E-08    4.363324E-06    9.999598E-16    3.136676E-06
      485    9.7000E-06    9.501462E-01    2.525689E-01    1.222627E-15    1.209608E-15    1.747213E-08    4.359720E-06    9.999092E-16    3.140280E-06
      486    9.7200E-06    9.501462E-01    2.525689E-01    1.222695E-15    1.209623E-15    1.752454E-08    4.356123E-06    9.998584E-16    3.143877E-06
      487    9.7400E-06    9.501462E-01    2.525689E-01    1.222764E-15    1.209637E-15    1.757701E-08    4.352532E-06    9.998074E-16    3.147468E-06
      488    9.7600E-06    9.501462E-01    2.525689E-01    1.222833E-15    1.209651E-15    1.762952E-08    4.348949E-06    9.997564E-16    3.151051E-06
      489    9.7800E-06    9.501462E-01    2.525689E-01    1.222902E-15    1.209665E-15    1.768207E-08    4.345372E-06    9.997052E-16    3.154628E-06
      490    9.8000E-06    9.501462E-01    2.525689E-01    1.222971E-15    1.209679E-15    1.773467E-08    4.341802E-06    9.996539E-16    3.158198E-06
      491    9.8200E-06    9.501462E-01    2.525689E-01    1.223040E-15    1.209694E-15    1.778732E-08    4.338239E-06    9.996025E-16    3.161761E-06
      492    9.8400E-06    9.501462E-01    2.525689E-01    1.223110E-15    1.209708E-15    1.784001E-08    4.334683E-06    9.995509E-16    3.165317E-06
