iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     1357    2.7140E-05    9.501462E-01    2.525681E-01    1.299076E-15    1.221633E-15    7.446686E-08    2.710297E-06    9.283514E-16    4.789703E-06
     1358    2.7160E-05    9.501462E-01    2.525681E-01    1.299173E-15    1.221647E-15    7.454049E-08    2.709363E-06    9.282532E-16    4.790637E-06
     1359    2.7180E-05    9.501462E-01    2.525681E-01    1.299270E-15    1.221660E-15    7.461412E-08    2.708431E-06    9.281549E-16    4.791569E-06
     1360    2.7200E-05    9.501462E-01    2.525681E-01    1.299368E-15    1.221673E-15    7.468777E-08    2.707499E-06    9.280567E-16    4.792501E-06
     1361    2.7220E-05    9.501462E-01    2.525681E-01    1.299465E-15    1.221686E-15    7.476143E-08    2.706569E-06    9.279584E-16    4.793431E-06
     1362    2.7240E-05    9.501462E-01    2.525681E-01    1.299563E-15    1.221700E-15    7.483510E-08    2.705640E-06    9.278602E-16    4.794360E-06
     1363    2.7260E-05    9.501462E-01    2.525681E-01    1.299660E-15    1.221713E-15    7.490878E-08    2.704713E-06    9.277619E-16    4.795287E-06
     1364    2.7280E-05    9.501462E-01    2.525681E-01    1.299758E-15    1.221726E-15    7.498247E-08    2.703786E-06    9.276636E-16    4.796214E-06
     1365    2.7300E-05    9.501462E-01    2.525681E-01    1.299855E-15    1.221739E-15    7.505618E-08    2.702861E-06    9.275652E-16    4.797139E-06
     1366    2.7320E-05    9.501462E-01    2.525681E-01    1.299953E-15    1.221753E-15    7.512990E-08    2.701937E-06    9.274669E-16    4.798063E-06
     1367    2.7340E-05    9.501462E-01    2.525681E-01    1.300050E-15    1.221766E-15    7.520363E-08    2.701014E-06    9.273686E-16    4.798986E-06
     1368    2.7360E-05    9.501462E-01    2.525681E-01    1.300148E-15    1.221779E-15    7.527737E-08    2.700092E-06    9.272702E-16    4.799908E-06
     1369    2.7380E-05    9.501462E-01    2.525681E-01    1.300245E-15    1.221792E-15    7.535112E-08    2.699172E-06    9.271718E-16    4.800828E-06
     1370    2.7400E-05    9.501462E-01    2.525681E-01    1.300343E-15    1.221806E-15    7.542489E-08    2.698253E-06    9.270734E-16    4.801747E-06
     1371    2.7420E-05    9.501462E-01    2.525681E-01    1.300440E-15    1.221819E-15    7.549866E-08    2.697335E-06    9.269750E-16    4.802665E-06
     1372    2.7440E-05    9.501462E-01    2.525681E-01    1.300538E-15    1.221832E-15    7.557245E-08    2.696418E-06    9.268766E-16    4.803582E-06
     1373    2.7460E-05    9.501462E-01    2.525681E-01    1.300635E-15    1.221845E-15    7.564625E-08    2.695502E-06    9.267781E-16    4.804498E-06
     1374    2.7480E-05    9.501462E-01    2.525681E-01    1.300733E-15    1.221859E-15    7.572007E-08    2.694588E-06    9.266797E-16    4.805412E-06
     1375    2.7500E-05    9.501462E-01    2.525681E-01    1.300830E-15    1.221872E-15    7.579389E-08    2.693675E-06    9.265812E-16    4.806325E-06
     1376    2.7520E-05    9.501462E-01    2.525681E-01    1.300928E-15    1.221885E-15    7.586773E-08    2.692763E-06    9.264827E-16    4.807237E-06
     1377    2.7540E-05    9.501462E-01    2.525681E-01    1.301025E-15    1.221898E-15    7.594157E-08    2.691852E-06    9.263842E-16    4.808148E-06
     1378    2.7560E-05    9.501462E-01    2.525681E-01    1.301123E-15    1.221912E-15    7.601543E-08    2.690942E-06    9.262857E-16    4.809058E-06
     1379    2.7580E-05    9.501462E-01    2.525681E-01    1.301221E-15    1.221925E-15    7.608930E-08    2.690034E-06    9.261871E-16    4.809966E-06
     1380    2.7600E-05    9.501462E-01    2.525681E-01    1.301318E-15    1.221938E-15    7.616319E-08    2.689126E-06    9.260886E-16    4.810874E-06
     1381    2.7620E-05    9.501462E-01    2.525681E-01    1.301416E-15    1.221951E-15    7.623708E-08    2.688220E-06    9.259900E-16    4.811780E-06
     1382    2.7640E-05    9.501462E-01    2.525681E-01    1.301513E-15    1.221965E-15    7.631099E-08    2.687315E-06    9.258914E-16    4.812685E-06
     1383    2.7660E-05    9.501462E-01    2.525681E-01    1.301611E-15    1.221978E-15    7.638490E-08    2.686412E-06    9.257928E-16    4.813588E-06
     1384    2.7680E-05    9.501462E-01    2.525681E-01    1.301709E-15    1.221991E-15    7.645883E-08    2.685509E-06    9.256942E-16    4.814491E-06
     1385    2.7700E-05    9.501462E-01    2.525680E-01    1.301806E-15    1.222004E-15    7.653277E-08    2.684608E-06    9.255956E-16    4.815392E-06
     1386    2.7720E-05    9.501462E-01    2.525680E-01    1.301904E-15    1.222017E-15    7.660673E-08    2.683707E-06    9.254970E-16    4.816293E-06
     1387    2.7740E-05    9.501462E-01    2.525680E-01    1.302001E-15    1.222031E-15    7.668069E-08    2.682808E-06    9.253983E-16    4.817192E-06
     1388    2.7760E-05    9.501462E-01    2.525680E-01    1.302099E-15    1.222044E-15    7.675466E-08    2.681911E-06    9.252996E-16    4.818089E-06
     1389    2.7780E-05    9.501462E-01    2.525680E-01    1.302197E-15    1.222057E-15    7.682865E-08    2.681014E-06    9.252010E-16    4.818986E-06
     1390    2.7800E-05    9.501462E-01    2.525680E-01    1.302294E-15    1.222070E-15    7.690265E-08    2.680118E-06    9.251023E-16    4.819882E-06
     1391    2.7820E-05    9.501462E-01    2.525680E-01    1.302392E-15    1.222084E-15    7.697666E-08    2.679224E-06    9.250036E-16    4.820776E-06
     1392    2.7840E-05    9.501462E-01    2.525680E-01    1.302490E-15    1.222097E-15    7.705068E-08    2.678331E-06    9.249048E-16    4.821669E-06
     1393    2.7860E-05    9.501462E-01    2.525680E-01    1.302588E-15    1.222110E-15    7.712471E-08    2.677439E-06    9.248061E-16    4.822561E-06
     1394    2.7880E-05    9.501462E-01    2.525680E-01    1.302685E-15    1.222123E-15    7.719876E-08    2.676548E-06    9.247073E-16    4.823452E-06
     1395    2.7900E-05    9.501462E-01    2.525680E-01    1.302783E-15    1.222136E-15    7.727281E-08    2.675658E-06    9.246086E-16    4.824342E-06
     1396    2.7920E-05    9.501462E-01    2.525680E-01    1.302881E-15    1.222150E-15    7.734688E-08    2.674770E-06    9.245098E-16    4.825230E-06
     1397    2.7940E-05    9.501462E-01    2.525680E-01    1.302978E-15    1.222163E-15    7.742096E-08    2.673882E-06    9.244110E-16    4.826118E-06
     1398    2.7960E-05    9.501462E-01    2.525680E-01    1.303076E-15    1.222176E-15    7.749505E-08    2.672996E-06    9.243122E-16    4.827004E-06
     1399    2.7980E-05    9.501462E-01    2.525680E-01    1.303174E-15    1.222189E-15    7.756915E-08    2.672111E-06    9.242133E-16    4.827889E-06
     1400    2.8000E-05    9.501462E-01    2.525680E-01    1.303272E-15    1.222202E-15    7.764326E-08    2.671227E-06    9.241145E-16    4.828773E-06
     1401    2.8020E-05    9.501462E-01    2.525680E-01    1.303369E-15    1.222216E-15    7.771738E-08    2.670344E-06    9.240157E-16    4.829656E-06
     1402    2.8040E-05    9.501462E-01    2.525680E-01    1.303467E-15    1.222229E-15    7.779152E-08    2.669463E-06    9.239168E-16    4.830537E-06
     1403    2.8060E-05    9.501462E-01    2.525680E-01    1.303565E-15    1.222242E-15    7.786567E-08    2.668582E-06    9.238179E-16    4.831418E-06
     1404    2.8080E-05    9.501462E-01    2.525680E-01    1.303663E-15    1.222255E-15    7.793982E-08    2.667703E-06    9.237190E-16    4.832297E-06
     1405    2.8100E-05    9.501462E-01    2.525680E-01    1.303760E-15    1.222268E-15    7.801399E-08    2.666825E-06    9.236201E-16    4.833175E-06
     1406    2.8120E-05    9.501462E-01    2.525680E-01    1.303858E-15    1.222282E-15    7.808817E-08    2.665947E-06    9.235212E-16    4.834053E-06
     1407    2.8140E-05    9.501462E-01    2.525680E-01    1.303956E-15    1.222295E-15    7.816236E-08    2.665072E-06    9.234222E-16    4.834928E-06
     1408    2.8160E-05    9.501462E-01    2.525680E-01    1.304054E-15    1.222308E-15    7.823657E-08    2.664197E-06    9.233233E-16    4.835803E-06
     1409    2.8180E-05    9.501462E-01    2.525680E-01    1.304152E-15    1.222321E-15    7.831078E-08    2.663323E-06    9.232243E-16    4.836677E-06
     1410    2.8200E-05    9.501462E-01    2.525680E-01    1.304249E-15    1.222334E-15    7.838501E-08    2.662451E-06    9.231253E-16    4.837549E-06
     1411    2.8220E-05    9.501462E-01    2.525680E-01    1.304347E-15    1.222348E-15    7.845924E-08    2.661579E-06    9.230264E-16    4.838421E-06
     1412    2.8240E-05    9.501462E-01    2.525680E-01    1.304445E-15    1.222361E-15    7.853349E-08    2.660709E-06    9.229274E-16    4.839291E-06
     1413    2.8260E-05    9.501462E-01    2.525680E-01    1.304543E-15    1.222374E-15    7.860775E-08    2.659840E-06    9.228283E-16    4.840160E-06
     1414    2.8280E-05    9.501462E-01    2.525680E-01    1.304641E-15    1.222387E-15    7.868202E-08    2.658972E-06    9.227293E-16    4.841028E-06
     1415    2.8300E-05    9.501462E-01    2.525680E-01    1.304739E-15    1.222400E-15    7.875630E-08    2.658105E-06    9.226303E-16    4.841895E-06
     1416    2.8320E-05    9.501462E-01    2.525680E-01    1.304836E-15    1.222414E-15    7.883059E-08    2.657239E-06    9.225312E-16    4.842761E-06
     1417    2.8340E-05    9.501462E-01    2.525680E-01    1.304934E-15    1.222427E-15    7.890490E-08    2.656374E-06    9.224321E-16    4.843626E-06
     1418    2.8360E-05    9.501462E-01    2.525680E-01    1.305032E-15    1.222440E-15    7.897921E-08    2.655511E-06    9.223330E-16    4.844489E-06
     1419    2.8380E-05    9.501462E-01    2.525680E-01    1.305130E-15    1.222453E-15    7.905354E-08    2.654649E-06    9.222339E-16    4.845351E-06
     1420    2.8400E-05    9.501462E-01    2.525680E-01    1.305228E-15    1.222466E-15    7.912787E-08    2.653787E-06    9.221348E-16    4.846213E-06
     1421    2.8420E-05    9.501462E-01    2.525680E-01    1.305326E-15    1.222479E-15    7.920222E-08    2.652927E-06    9.220357E-16    4.847073E-06
     1422    2.8440E-05    9.501462E-01    2.525680E-01    1.305424E-15    1.222493E-15    7.927658E-08    2.652068E-06    9.219366E-16    4.847932E-06
     1423    2.8460E-05    9.501462E-01    2.525680E-01    1.305522E-15    1.222506E-15    7.935095E-08    2.651210E-06    9.218374E-16    4.848790E-06
     1424    2.8480E-05    9.501462E-01    2.525680E-01    1.305620E-15    1.222519E-15    7.942533E-08    2.650353E-06    9.217383E-16    4.849647E-06
     1425    2.8500E-05    9.501462E-01    2.525680E-01    1.305718E-15    1.222532E-15    7.949972E-08    2.649497E-06    9.216391E-16    4.850503E-06
     1426    2.8520E-05    9.501462E-01    2.525680E-01    1.305815E-15    1.222545E-15    7.957412E-08    2.648643E-06    9.215399E-16    4.851357E-06
     1427    2.8540E-05    9.501462E-01    2.525680E-01    1.305913E-15    1.222558E-15    7.964854E-08    2.647789E-06    9.214407E-16    4.852211E-06
     1428    2.8560E-05    9.501462E-01    2.525680E-01    1.306011E-15    1.222572E-15    7.972296E-08    2.646937E-06    9.213415E-16    4.853063E-06
     1429    2.8580E-05    9.501462E-01    2.525680E-01    1.306109E-15    1.222585E-15    7.979740E-08    2.646085E-06    9.212422E-16    4.853915E-06
     1430    2.8600E-05    9.501462E-01    2.525680E-01    1.306207E-15    1.222598E-15    7.987184E-08    2.645235E-06    9.211430E-16    4.854765E-06
     1431    2.8620E-05    9.501462E-01    2.525680E-01    1.306305E-15    1.222611E-15    7.994630E-08    2.644386E-06    9.210437E-16    4.855614E-06
     1432    2.8640E-05    9.501462E-01    2.525680E-01    1.306403E-15    1.222624E-15    8.002077E-08    2.643538E-06    9.209445E-16    4.856462E-06
     1433    2.8660E-05    9.501462E-01    2.525680E-01    1.306501E-15    1.222637E-15    8.009525E-08    2.642691E-06    9.208452E-16    4.857309E-06
     1434    2.8680E-05    9.501462E-01    2.525680E-01    1.306599E-15    1.222651E-15    8.016974E-08    2.641845E-06    9.207459E-16    4.858155E-06
     1435    2.8700E-05    9.501462E-01    2.525680E-01    1.306697E-15    1.222664E-15    8.024424E-08    2.641000E-06    9.206466E-16    4.859000E-06
     1436    2.8720E-05    9.501462E-01    2.525680E-01    1.306795E-15    1.222677E-15    8.031875E-08    2.640157E-06    9.205473E-16    4.859843E-06
     1437    2.8740E-05    9.501462E-01    2.525680E-01    1.306893E-15    1.222690E-15    8.039327E-08    2.639314E-06    9.204479E-16    4.860686E-06
     1438    2.8760E-05    9.501462E-01    2.525680E-01    1.306991E-15    1.222703E-15    8.046780E-08    2.638473E-06    9.203486E-16    4.861527E-06
     1439    2.8780E-05    9.501462E-01    2.525680E-01    1.307089E-15    1.222716E-15    8.054235E-08    2.637632E-06    9.202492E-16    4.862368E-06
     1440    2.8800E-05    9.501462E-01    2.525680E-01    1.307187E-15    1.222729E-15    8.061690E-08    2.636793E-06    9.201499E-16    4.863207E-06
     1441    2.8820E-05    9.501462E-01    2.525680E-01    1.307285E-15    1.222743E-15    8.069147E-08    2.635955E-06    9.200505E-16    4.864045E-06
     1442    2.8840E-05    9.501462E-01    2.525680E-01    1.307383E-15    1.222756E-15    8.076604E-08    2.635117E-06    9.199511E-16    4.864883E-06
     1443    2.8860E-05    9.501462E-01    2.525680E-01    1.307481E-15    1.222769E-15    8.084063E-08    2.634281E-06    9.198517E-16    4.865719E-06
     1444    2.8880E-05    9.501462E-01    2.525680E-01    1.307579E-15    1.222782E-15    8.091523E-08    2.633446E-06    9.197523E-16    4.866554E-06
     1445    2.8900E-05    9.501462E-01    2.525680E-01    1.307677E-15    1.222795E-15    8.098984E-08    2.632612E-06    9.196529E-16    4.867388E-06
     1446    2.8920E-05    9.501462E-01    2.525680E-01    1.307775E-15    1.222808E-15    8.106446E-08    2.631779E-06    9.195534E-16    4.868221E-06
     1447    2.8940E-05    9.501462E-01    2.525680E-01    1.307873E-15    1.222821E-15    8.113909E-08    2.630948E-06    9.194540E-16    4.869052E-06
     1448    2.8960E-05    9.501462E-01    2.525680E-01    1.307972E-15    1.222835E-15    8.121373E-08    2.630117E-06    9.193545E-16    4.869883E-06
     1449    2.8980E-05    9.501462E-01    2.525680E-01    1.308070E-15    1.222848E-15    8.128838E-08    2.629287E-06    9.192550E-16    4.870713E-06
     1450    2.9000E-05    9.501462E-01    2.525680E-01    1.308168E-15    1.222861E-15    8.136304E-08    2.628459E-06    9.191555E-16    4.871541E-06
     1451    2.9020E-05    9.501462E-01    2.525680E-01    1.308266E-15    1.222874E-15    8.143771E-08    2.627631E-06    9.190560E-16    4.872369E-06
     1452    2.9040E-05    9.501462E-01    2.525680E-01    1.308364E-15    1.222887E-15    8.151240E-08    2.626805E-06    9.189565E-16    4.873195E-06
     1453    2.9060E-05    9.501462E-01    2.525680E-01    1.308462E-15    1.222900E-15    8.158709E-08    2.625979E-06    9.188570E-16    4.874021E-06
     1454    2.9080E-05    9.501462E-01    2.525680E-01    1.308560E-15    1.222913E-15    8.166179E-08    2.625155E-06    9.187574E-16    4.874845E-06
     1455    2.9100E-05    9.501462E-01    2.525680E-01    1.308658E-15    1.222927E-15    8.173651E-08    2.624331E-06    9.186579E-16    4.875669E-06
     1456    2.9120E-05    9.501462E-01    2.525680E-01    1.308756E-15    1.222940E-15    8.181123E-08    2.623509E-06    9.185583E-16    4.876491E-06
     1457    2.9140E-05    9.501462E-01    2.525680E-01    1.308854E-15    1.222953E-15    8.188597E-08    2.622688E-06    9.184588E-16    4.877312E-06
     1458    2.9160E-05    9.501462E-01    2.525680E-01    1.308953E-15    1.222966E-15    8.196072E-08    2.621868E-06    9.183592E-16    4.878132E-06
     1459    2.9180E-05    9.501462E-01    2.525680E-01    1.309051E-15    1.222979E-15    8.203547E-08    2.621049E-06    9.182596E-16    4.878951E-06
     1460    2.9200E-05    9.501462E-01    2.525680E-01    1.309149E-15    1.222992E-15    8.211024E-08    2.620231E-06    9.181600E-16    4.879769E-06
     1461    2.9220E-05    9.501462E-01    2.525680E-01    1.309247E-15    1.223005E-15    8.218502E-08    2.619414E-06    9.180603E-16    4.880586E-06
     1462    2.9240E-05    9.501462E-01    2.525680E-01    1.309345E-15    1.223018E-15    8.225981E-08    2.618598E-06    9.179607E-16    4.881402E-06
     1463    2.9260E-05    9.501462E-01    2.525680E-01    1.309443E-15    1.223031E-15    8.233461E-08    2.617783E-06    9.178611E-16    4.882217E-06
     1464    2.9280E-05    9.501462E-01    2.525680E-01    1.309541E-15    1.223045E-15    8.240942E-08    2.616969E-06    9.177614E-16    4.883031E-06
     1465    2.9300E-05    9.501462E-01    2.525680E-01    1.309640E-15    1.223058E-15    8.248424E-08    2.616156E-06    9.176617E-16    4.883844E-06
     1466    2.9320E-05    9.501462E-01    2.525680E-01    1.309738E-15    1.223071E-15    8.255907E-08    2.615344E-06    9.175621E-16    4.884656E-06
     1467    2.9340E-05    9.501462E-01    2.525680E-01    1.309836E-15    1.223084E-15    8.263391E-08    2.614534E-06    9.174624E-16    4.885466E-06
     1468    2.9360E-05    9.501462E-01    2.525680E-01    1.309934E-15    1.223097E-15    8.270876E-08    2.613724E-06    9.173627E-16    4.886276E-06
     1469    2.9380E-05    9.501462E-01    2.525680E-01    1.310032E-15    1.223110E-15    8.278362E-08    2.612915E-06    9.172630E-16    4.887085E-06
     1470    2.9400E-05    9.501462E-01    2.525680E-01    1.310131E-15    1.223123E-15    8.285849E-08    2.612107E-06    9.171632E-16    4.887893E-06
     1471    2.9420E-05    9.501462E-01    2.525680E-01    1.310229E-15    1.223136E-15    8.293337E-08    2.611301E-06    9.170635E-16    4.888699E-06
     1472    2.9440E-05    9.501462E-01    2.525680E-01    1.310327E-15    1.223149E-15    8.300827E-08    2.610495E-06    9.169638E-16    4.889505E-06
     1473    2.9460E-05    9.501462E-01    2.525680E-01    1.310425E-15    1.223163E-15    8.308317E-08    2.609691E-06    9.168640E-16    4.890309E-06
     1474    2.9480E-05    9.501462E-01    2.525680E-01    1.310523E-15    1.223176E-15    8.315808E-08    2.608887E-06    9.167642E-16    4.891113E-06
     1475    2.9500E-05    9.501462E-01    2.525680E-01    1.310622E-15    1.223189E-15    8.323300E-08    2.608085E-06    9.166645E-16    4.891915E-06
     1476    2.9520E-05    9.501462E-01    2.525680E-01    1.310720E-15    1.223202E-15    8.330794E-08    2.607283E-06    9.165647E-16    4.892717E-06
     1477    2.9540E-05    9.501462E-01    2.525680E-01    1.310818E-15    1.223215E-15    8.338288E-08    2.606483E-06    9.164649E-16    4.893517E-06
     1478    2.9560E-05    9.501462E-01    2.525680E-01    1.310916E-15    1.223228E-15    8.345784E-08    2.605683E-06    9.163651E-16    4.894317E-06
     1479    2.9580E-05    9.501462E-01    2.525680E-01    1.311015E-15    1.223241E-15    8.353280E-08    2.604885E-06    9.162652E-16    4.895115E-06
     1480    2.9600E-05    9.501462E-01    2.525680E-01    1.311113E-15    1.223254E-15    8.360778E-08    2.604088E-06    9.161654E-16    4.895912E-06
     1481    2.9620E-05    9.501462E-01    2.525680E-01    1.311211E-15    1.223267E-15    8.368276E-08    2.603291E-06    9.160656E-16    4.896709E-06
     1482    2.9640E-05    9.501462E-01    2.525680E-01    1.311309E-15    1.223280E-15    8.375776E-08    2.602496E-06    9.159657E-16    4.897504E-06
     1483    2.9660E-05    9.501462E-01    2.525680E-01    1.311408E-15    1.223294E-15    8.383276E-08    2.601701E-06    9.158658E-16    4.898299E-06
     1484    2.9680E-05    9.501462E-01    2.525680E-01    1.311506E-15    1.223307E-15    8.390778E-08    2.600908E-06    9.157660E-16    4.899092E-06
     1485    2.9700E-05    9.501462E-01    2.525680E-01    1.311604E-15    1.223320E-15    8.398280E-08    2.600116E-06    9.156661E-16    4.899884E-06
     1486    2.9720E-05    9.501462E-01    2.525680E-01    1.311702E-15    1.223333E-15    8.405784E-08    2.599324E-06    9.155662E-16    4.900676E-06
     1487    2.9740E-05    9.501462E-01    2.525680E-01    1.311801E-15    1.223346E-15    8.413289E-08    2.598534E-06    9.154663E-16    4.901466E-06
     1488    2.9760E-05    9.501462E-01    2.525680E-01    1.311899E-15    1.223359E-15    8.420794E-08    2.597745E-06    9.153663E-16    4.902255E-06
     1489    2.9780E-05    9.501462E-01    2.525680E-01    1.311997E-15    1.223372E-15    8.428301E-08    2.596957E-06    9.152664E-16    4.903043E-06
     1490    2.9800E-05    9.501462E-01    2.525680E-01    1.312096E-15    1.223385E-15    8.435809E-08    2.596169E-06    9.151665E-16    4.903831E-06
     1491    2.9820E-05    9.501462E-01    2.525680E-01    1.312194E-15    1.223398E-15    8.443317E-08    2.595383E-06    9.150665E-16    4.904617E-06
     1492    2.9840E-05    9.501462E-01    2.525680E-01    1.312292E-15    1.223411E-15    8.450827E-08    2.594598E-06    9.149665E-16    4.905402E-06
     1493    2.9860E-05    9.501462E-01    2.525680E-01    1.312391E-15    1.223424E-15    8.458338E-08    2.593813E-06    9.148666E-16    4.906187E-06
     1494    2.9880E-05    9.501462E-01    2.525680E-01    1.312489E-15    1.223437E-15    8.465849E-08    2.593030E-06    9.147666E-16    4.906970E-06
     1495    2.9900E-05    9.501462E-01    2.525680E-01    1.312587E-15    1.223450E-15    8.473362E-08    2.592248E-06    9.146666E-16    4.907752E-06
     1496    2.9920E-05    9.501462E-01    2.525680E-01    1.312686E-15    1.223464E-15    8.480876E-08    2.591467E-06    9.145666E-16    4.908533E-06
     1497    2.9940E-05    9.501462E-01    2.525680E-01    1.312784E-15    1.223477E-15    8.488390E-08    2.590686E-06    9.144666E-16    4.909314E-06
     1498    2.9960E-05    9.501462E-01    2.525680E-01    1.312882E-15    1.223490E-15    8.495906E-08    2.589907E-06    9.143666E-16    4.910093E-06
     1499    2.9980E-05    9.501462E-01    2.525680E-01    1.312981E-15    1.223503E-15    8.503423E-08    2.589129E-06    9.142665E-16    4.910871E-06
     1500    3.0000E-05    9.501462E-01    2.525680E-01    1.313079E-15    1.223516E-15    8.510940E-08    2.588351E-06    9.141665E-16    4.911649E-06
     1501    3.0020E-05    9.501462E-01    2.525680E-01    1.313177E-15    1.223529E-15    8.518459E-08    2.587575E-06    9.140664E-16    4.912425E-06
     1502    3.0040E-05    9.501462E-01    2.525680E-01    1.313276E-15    1.223542E-15    8.525979E-08    2.586799E-06    9.139664E-16    4.913201E-06
     1503    3.0060E-05    9.501462E-01    2.525680E-01    1.313374E-15    1.223555E-15    8.533499E-08    2.586025E-06    9.138663E-16    4.913975E-06
     1504    3.0080E-05    9.501462E-01    2.525680E-01    1.313472E-15    1.223568E-15    8.541021E-08    2.585252E-06    9.137662E-16    4.914748E-06
     1505    3.0100E-05    9.501462E-01    2.525680E-01    1.313571E-15    1.223581E-15    8.548544E-08    2.584479E-06    9.136661E-16    4.915521E-06
     1506    3.0120E-05    9.501462E-01    2.525680E-01    1.313669E-15    1.223594E-15    8.556067E-08    2.583708E-06    9.135660E-16    4.916292E-06
     1507    3.0140E-05    9.501462E-01    2.525680E-01    1.313768E-15    1.223607E-15    8.563592E-08    2.582937E-06    9.134659E-16    4.917063E-06
     1508    3.0160E-05    9.501462E-01    2.525680E-01    1.313866E-15    1.223620E-15    8.571118E-08    2.582168E-06    9.133657E-16    4.917832E-06
     1509    3.0180E-05    9.501462E-01    2.525680E-01    1.313964E-15    1.223633E-15    8.578644E-08    2.581399E-06    9.132656E-16    4.918601E-06
     1510    3.0200E-05    9.501462E-01    2.525680E-01    1.314063E-15    1.223646E-15    8.586172E-08    2.580632E-06    9.131655E-16    4.919368E-06
     1511    3.0220E-05    9.501462E-01    2.525680E-01    1.314161E-15    1.223659E-15    8.593701E-08    2.579865E-06    9.130653E-16    4.920135E-06
     1512    3.0240E-05    9.501462E-01    2.525680E-01    1.314260E-15    1.223672E-15    8.601230E-08    2.579100E-06    9.129651E-16    4.920900E-06
     1513    3.0260E-05    9.501462E-01    2.525680E-01    1.314358E-15    1.223686E-15    8.608761E-08    2.578335E-06    9.128650E-16    4.921665E-06
     1514    3.0280E-05    9.501462E-01    2.525680E-01    1.314456E-15    1.223699E-15    8.616292E-08    2.577571E-06    9.127648E-16    4.922429E-06
     1515    3.0300E-05    9.501462E-01    2.525680E-01    1.314555E-15    1.223712E-15    8.623825E-08    2.576809E-06    9.126646E-16    4.923191E-06
     1516    3.0320E-05    9.501462E-01    2.525680E-01    1.314653E-15    1.223725E-15    8.631358E-08    2.576047E-06    9.125644E-16    4.923953E-06
     1517    3.0340E-05    9.501462E-01    2.525680E-01    1.314752E-15    1.223738E-15    8.638893E-08    2.575286E-06    9.124642E-16    4.924714E-06
     1518    3.0360E-05    9.501462E-01    2.525680E-01    1.314850E-15    1.223751E-15    8.646428E-08    2.574526E-06    9.123640E-16    4.925474E-06
     1519    3.0380E-05    9.501462E-01    2.525680E-01    1.314949E-15    1.223764E-15    8.653965E-08    2.573767E-06    9.122637E-16    4.926233E-06
     1520    3.0400E-05    9.501462E-01    2.525680E-01    1.315047E-15    1.223777E-15    8.661502E-08    2.573010E-06    9.121635E-16    4.926990E-06
     1521    3.0420E-05    9.501462E-01    2.525680E-01    1.315145E-15    1.223790E-15    8.669040E-08    2.572253E-06    9.120632E-16    4.927747E-06
     1522    3.0440E-05    9.501462E-01    2.525680E-01    1.315244E-15    1.223803E-15    8.676580E-08    2.571497E-06    9.119630E-16    4.928503E-06
     1523    3.0460E-05    9.501462E-01    2.525680E-01    1.315342E-15    1.223816E-15    8.684120E-08    2.570742E-06    9.118627E-16    4.929258E-06
     1524    3.0480E-05    9.501462E-01    2.525680E-01    1.315441E-15    1.223829E-15    8.691661E-08    2.569988E-06    9.117624E-16    4.930012E-06
     1525    3.0500E-05    9.501462E-01    2.525680E-01    1.315539E-15    1.223842E-15    8.699204E-08    2.569234E-06    9.116621E-16    4.930766E-06
     1526    3.0520E-05    9.501462E-01    2.525680E-01    1.315638E-15    1.223855E-15    8.706747E-08    2.568482E-06    9.115618E-16    4.931518E-06
     1527    3.0540E-05    9.501462E-01    2.525680E-01    1.315736E-15    1.223868E-15    8.714291E-08    2.567731E-06    9.114615E-16    4.932269E-06
     1528    3.0560E-05    9.501462E-01    2.525680E-01    1.315835E-15    1.223881E-15    8.721836E-08    2.566981E-06    9.113612E-16    4.933019E-06
     1529    3.0580E-05    9.501462E-01    2.525680E-01    1.315933E-15    1.223894E-15    8.729382E-08    2.566232E-06    9.112609E-16    4.933768E-06
     1530    3.0600E-05    9.501462E-01    2.525680E-01    1.316032E-15    1.223907E-15    8.736929E-08    2.565483E-06    9.111605E-16    4.934517E-06
     1531    3.0620E-05    9.501462E-01    2.525680E-01    1.316130E-15    1.223920E-15    8.744477E-08    2.564736E-06    9.110602E-16    4.935264E-06
     1532    3.0640E-05    9.501462E-01    2.525680E-01    1.316229E-15    1.223933E-15    8.752026E-08    2.563989E-06    9.109598E-16    4.936011E-06
     1533    3.0660E-05    9.501462E-01    2.525680E-01    1.316327E-15    1.223946E-15    8.759576E-08    2.563244E-06    9.108595E-16    4.936756E-06
     1534    3.0680E-05    9.501462E-01    2.525680E-01    1.316426E-15    1.223959E-15    8.767127E-08    2.562499E-06    9.107591E-16    4.937501E-06
     1535    3.0700E-05    9.501462E-01    2.525680E-01    1.316524E-15    1.223972E-15    8.774679E-08    2.561755E-06    9.106587E-16    4.938245E-06
     1536    3.0720E-05    9.501462E-01    2.525680E-01    1.316623E-15    1.223985E-15    8.782232E-08    2.561013E-06    9.105583E-16    4.938987E-06
     1537    3.0740E-05    9.501462E-01    2.525680E-01    1.316721E-15    1.223998E-15    8.789786E-08    2.560271E-06    9.104579E-16    4.939729E-06
     1538    3.0760E-05    9.501462E-01    2.525680E-01    1.316820E-15    1.224011E-15    8.797340E-08    2.559530E-06    9.103575E-16    4.940470E-06
     1539    3.0780E-05    9.501462E-01    2.525680E-01    1.316918E-15    1.224024E-15    8.804896E-08    2.558790E-06    9.102571E-16    4.941210E-06
