825.1685393258427, 0.008291873963515755
882.6966292134831, 0.013266998341625208
936.629213483146, 0.01824212271973466
994.1573033707865, 0.028192371475953566
1051.685393258427, 0.04311774461028192
1102.0224719101125, 0.06135986733001658
1152.3595505617977, 0.0779436152570481
1206.2921348314608, 0.10281923714759536
1267.4157303370787, 0.13101160862354894
1330.3370786516853, 0.15422885572139303
1395.0561797752807, 0.1558872305140962
1463.370786516854, 0.16417910447761194
1526.2921348314608, 0.18407960199004975
1585.6179775280898, 0.20398009950248758
1641.3483146067415, 0.22222222222222224
1724.0449438202247, 0.24875621890547264
1808.5393258426966, 0.2769485903814262
1894.8314606741574, 0.2985074626865672
1973.9325842696628, 0.3200663349917081
2047.6404494382023, 0.3383084577114428
2110.561797752809, 0.351575456053068
2175.2808988764045, 0.3648424543946932
2240, 0.3781094527363184
2308.314606741573, 0.3880597014925373
2374.8314606741574, 0.4013266998341625
