811.3695090439277, 0.07200234611333792
844.4444444444445, 0.06210872859979127
885.7881136950905, 0.05150391329766495
925.0645994832041, 0.04399128206935073
976.7441860465116, 0.03507000323894422
1018.0878552971576, 0.03055071635093734
1075.968992248062, 0.024355137449515396
1133.8501291989664, 0.02019659580596807
1181.3953488372092, 0.01708145905750878
1237.2093023255813, 0.014589867748728957
1290.9560723514212, 0.01270974821850418
1358.139534883721, 0.010539609891212469
1420.15503875969, 0.009002247051512244
1483.204134366925, 0.007539075923633874
1543.1524547803617, 0.0065675548565490615
1644.4444444444443, 0.0051335015173006905
1731.266149870801, 0.004256976805372488
1833.5917312661497, 0.003427283825064755
1916.2790697674418, 0.0029273622104940603
1995.8656330749352, 0.0024515663516681695
