816.5374677002584,	0.7663916856958233
851.6795865633075,	0.7816457767660127
894.0568475452196,	0.8050980735294059
963.3074935400516,	0.8374660104853956
1035.6589147286822,	0.8711352588930376
1161.7571059431525,	0.9151316902421179
1347.8036175710595,	0.9613501484827673
1457.3643410852712,	0.9804846497945633
1576.2273901808785,	1
1711.6279069767443,	1
1800.516795865633,	1
1872.8682170542634,	1
1960.7235142118861,	1
